sources,references,translations
"""Forgot we don't have lights.",J'ai oublié que nous n'avions pas de lumière.,j'ai oublié qu'on n'avait pas de lumière.
"""I'll..."" I try to swallow and end up coughing.",J'essaie d'avaler ma salive et je finis par tousser.,« Je vais... » J'essaie d'avaler et je finis par tousser.
"Looks like you're done.""",On dirait que tu as fini.,On dirait que t'as fini
Doing hurricane prep.,Je prépare l'arrivée de l'ouragan.,Je me prépare pour l'ouragan.
"""I..."" I shake my head, trying to laugh off this, whatever it is.","Je secoue la tête, essayant de rire de tout ça, peu importe ce que c'est.","« Je... » Je secoue la tête, essayant de rire de cette situation, quelle qu'elle soit."
He's practically dead on his feet tonight.,Il est pratiquement mort de fatigue ce soir.,Il est complètement crevé ce soir.
He had to stay strong for her.,Il devait rester fort pour elle.,Il devait rester fort pour elle.
"""Trust me, there's nothing wrong with this deal.","Fais-moi confiance, il n'y a rien qui cloche avec ce contrat.","crois-moi, il n'y a rien de louche dans cette affaire."
"At the first gush of his warm breath on me, I buck hard.","À la première bouffée de son souffle chaud sur moi, je me cabre.","Dès que je sens son souffle chaud sur moi, je me camble."
"""So?"" She turned to look over the sound at the sun slung low in the sky.",Alors... Elle se tourna pour regarder le soleil bas dans le ciel.,« Et alors ? » Elle se retourna pour regarder le soleil bas dans le ciel.
"When John frowns, I continue.","Devant le froncement de sourcils de John, je poursuis.","Quand John fronce les sourcils, je continue."
It's a distraction.,C'est une sacrée distraction.,C'est une distraction.
"He's not looking at me, his eyes are trained on the ceiling.","Il ne me regarde pas, ses yeux sont rivés au plafond.","Il ne me regarde pas, il a les yeux rivés sur le plafond."
"They walked without talking, Mari whistling what sounded like a mash-up of Jingle Bells and America, the Beautiful, and Chase trying to keep up with her brisk pace.","Ils marchaient sans parler, Mari sifflant ce qui ressemblait à un mélange de Jingle Bells et d'America, the Beautiful, et Chase essayant de suivre son rythme rapide.","Ils marchaient sans parler, Mari sifflotant un mélange de Jingle Bells et America, the Beautiful, et Chase essayant de suivre son rythme rapide."
"He's been up all night, and it shows.",Il n'a pas dormi de la nuit et cela se voit.,"Il a passé la nuit debout, ça se voit."
We've never even exchanged contact information.,Nous n'avons jamais échangé nos coordonnées.,On a même jamais échangé nos coordonnées.
"It is a lie.""",C'est un mensonge.,C'est un mensonge
"""Hey, John, good to see you again.""","Hé, John, content de te revoir !","salut, John, content de te revoir"
"He set the dishes on the counter, then headed to the bar.",Il posa les plats sur le comptoir et se dirigea vers le bar.,"Il posa les assiettes sur le comptoir, puis se dirigea vers le bar."
Blood dripped onto his shirt.,Du sang coulait sur son tee-shirt.,Du sang coulait sur sa chemise.
"If Amelia had survived, then there were lots of part-mer, part-humans out there on Chase's family tree.","Si Amelia avait survécu, c'est qu'il y avait beaucoup de métis de sirènes et d'humains dans l'arbre généalogique de Chase.","Si Amelia avait survécu, il y aurait eu plein de créatures mi-humaines, mi-mer dans l'arbre généalogique de Chase."
"""Oh, no,"" he says, and his laugh is...not bitter, it's a laugh of disbelief.","Oh, non ! dit-il, et son rire n'est pas amer, c'est un rire d'incrédulité.","« Oh, non », dit-il, et son rire n'est pas amer, c'est un rire d'incrédulité."
I often wonder if she's got hidden cameras.,Je me demande souvent si elle a des caméras cachées.,Je me demande souvent si elle a des caméras cachées.
"So much wind.""",Il y a tellement de vent.,Il y a tellement de vent
"""I was almost killed by a tourist attraction.""",J'ai failli être tuée par une attraction touristique.,« J'ai failli être tué par une attraction touristique. »
"Within seconds, his gaze went from panicked to determined.","En quelques secondes, son regard passa de la panique à la détermination.","En quelques secondes, son regard est passé de paniqué à déterminé."
"In fact, he looks like he hasn't slept since primary school.","En fait, on dirait qu'il n'a pas dormi depuis l'école primaire.","En fait, on dirait qu'il n'a pas dormi depuis l'école primaire."
"""Sure, there's a balcony just off the guest bedroom.""","Bien sûr, il y a un balcon dans la chambre d'amis.","« Bien sûr, il y a un balcon juste à côté de la chambre d'amis. »"
"In the meantime, I try to stick to mornings at the school district.""","En attendant, j'essaie de m'en tenir aux matinées à l'école...","En attendant, j'essaie de m'en tenir aux matinées dans le district scolaire"
"Step by step, he drew closer.","Pas à pas, il se rapprocha.","Petit à petit, il s'approchait."
"There are stars behind my eyes, and a whirring sound in my ears, followed by pounding in my ribcage.","J'ai des étoiles derrière les yeux et un bourdonnement dans les oreilles, suivi d'un martèlement dans la cage thoracique.","J'ai des étoiles devant les yeux, un bourdonnement dans les oreilles, puis mon cœur se met à battre à tout rompre dans ma poitrine."
Wasn't that the legend?,N'est-ce pas ce que disait la légende ?,C'était pas ça la légende ?
"""I enjoy those things,"" he says, a frown over his beautiful eyes.","J'aime ces instants-là, dit-il en fronçant les sourcils.","« J'aime bien ces trucs », dit-il, fronçant ses beaux yeux."
"""So, I couldn't help but notice that there was a lovely hotel on the way here,"" Andi pointed out, already reaching for her phone.","Je n'ai pas pu m'empêcher de remarquer qu'il y avait un bel hôtel sur le chemin, souligna Andi, en attrapant déjà son téléphone.","« J'ai remarqué qu'il y avait un super hôtel sur le chemin », a dit Andi en sortant son téléphone."
"""I did,"" he readily agreed as he began caressing the back of her hand with his thumb.","C'est vrai, reconnut-il volontiers en commençant à caresser le dos de sa main avec son pouce.","« Oui », répondit-il tout de suite en commençant à lui caresser le dos de la main avec son pouce."
She peered out the window and whistled Jingle Bells under her breath.,Elle jeta un coup d'œil par la fenêtre et siffla doucement Jingle Bells.,Elle jeta un coup d'œil par la fenêtre et siffla Jingle Bells tout bas.
"John toes out of his Skechers and lifts, first one leg, then the other as I strip him of his jeans.","John enlève ses Skechers et soulève d'abord une jambe, puis l'autre, tandis que je le débarrasse de son jean.","John enlève ses Skechers et lève d'abord une jambe, puis l'autre pendant que je lui enlève son jean."
"""I'm going to try,"" Nicholas said, his lips twitching with amusement as he helped himself to another slice of bacon.","Je vais essayer, dit Nicholas, ses lèvres se tordant d'amusement tandis qu'il se servait une autre tranche de bacon.","« Je vais essayer », dit Nicholas, les lèvres tremblant d'amusement, tout en se servant une autre tranche de bacon."
"Amelia swam into the still waters, and when she saw Christopher, she lifted her arms like she wanted to board the ship.","Amelia avait nagé dans les eaux calmes, et quand elle avait vu Christopher, elle avait levé les bras comme si elle voulait monter à bord.","Amelia a nagé dans les eaux calmes, et quand elle a vu Christopher, elle a levé les bras comme si elle voulait monter à bord du bateau."
"""...wasn't a homophobic asshat?",... n'était pas un connard homophobe ?,« ... n'était pas un connard homophobe ?
"""I'll leave you to negotiate that with John,"" Gayle answers as she gathers her things to go.","J'te laisse négocier ça 'vec John, répond Gayle en rassemblant ses affaires pour partir.","« Je te laisse régler ça avec John », répond Gayle en rassemblant ses affaires pour partir."
That look has me trembling.,Ce regard me fait trembler.,Ce regard me fait trembler.
"Besides, if anything happens, I'll be right there to keep you safe,"" Travis said as she forced herself to look away from Devyn, wondering what the hell was wrong with her.","De plus, si quelque chose devait arriver, je serai là pour vous protéger, déclara Travis alors qu'elle s'efforçait de détourner le regard de Devyn, se demandant ce qui n'allait pas chez elle.","En plus, s'il arrive quoi que ce soit, je serai là pour te protéger », dit Travis en se forçant à détourner le regard de Devyn, se demandant ce qui pouvait bien lui arriver."
I don't have to tell him twice.,Je n'ai pas besoin de le lui dire deux fois.,Je n'ai pas besoin de le lui dire deux fois.
"Thunder echoed in the distance and stalks of bright lightning dropped out of the sky near the horizon, momentarily lighting up the surface of the ocean like polished silver.","Le tonnerre résonnait au loin et des éclairs brillants tombaient du ciel près de l'horizon, illuminant momentanément la surface de l'océan comme de l'argent poli.","Le tonnerre a grondé au loin et des éclairs ont zippé dans le ciel près de l'horizon, éclairant un instant la surface de l'océan comme de l'argent poli."
Seemed like baseball was always on lately.,On aurait dit que le baseball était toujours à l'écran ces derniers temps.,On aurait dit qu'il y avait toujours du baseball à la télé ces derniers temps.
"I hear the tell-tale snick of the cap of a bottle, and then cold liquid drips down my crease.","J'entends le bruit caractéristique du bouchon de bouteille qu'on ouvre, puis un liquide froid coule le long de mon pli.","J'entends le bruit caractéristique du bouchon d'une bouteille qui s'ouvre, puis un liquide froid coule le long de mon front."
"Before she could finish the sentence that promised to break the perfection of the moment, he tipped her chin higher and grazed her lips with his.","Avant qu'elle ne puisse terminer la phrase qui promettait de briser la perfection du moment, il lui fit relever le menton et effleura ses lèvres.","Avant qu'elle ait pu finir la phrase qui aurait brisé la perfection de l'instant, il releva son menton et effleura ses lèvres avec les siennes."
"The setting sun streamed across the park, casting long shadows of rides onto the empty beach like an invading army of giant insects.","Le soleil couchant traversa le parc, projetant de longues ombres de manèges sur la plage vide, telle une armée envahissante d'insectes géants.","Le soleil couchant illuminait le parc, projetant les longues ombres des manèges sur la plage déserte, comme une armée d'insectes géants envahissant le terrain."
She loved the way the light streaked across his angry eyes like a flash of lightning over a dark sea.,"Elle aimait la façon dont la lumière traversait ses yeux en colère, comme un éclair sur une mer sombre.",Elle aimait la façon dont la lumière traversait ses yeux furieux comme un éclair sur une mer sombre.
"I'm fuller than I've ever been, stretched and aching with a pleasure I can barely process.","Je n'ai jamais été aussi rempli, étiré et endolori par un plaisir que j'ai du mal à assimiler.","Je me sens plus comblé que jamais, tendu et courbaturé d'un plaisir que j'ai du mal à comprendre."
"""I'm sorry you had to leave a job you loved, the place you grew up,"" I say, and I mean it.","Je suis désolé que tu aies dû quitter un travail que tu aimais, l'endroit où tu as grandi, dis-je, et je le pense vraiment.","« Je suis désolé que tu aies dû quitter un boulot que tu aimais, l'endroit où tu as grandi », lui dis-je, et je le pense vraiment."
"It's the least I can do.""",C'est le moins que je puisse faire.,C'est le moins que je puisse faire
Her heart thumped and she whistled the Imperial March from Star Wars.,Son cœur battait la chamade et elle siffla la Marche impériale de La Guerre des étoiles.,Son cœur battait à tout rompre et elle siffla la Marche impériale de Star Wars.
"He lifted her chin and kissed her, his lips pressing against hers in fervent desire.","Il lui souleva le menton et l'embrassa, ses lèvres se pressant contre les siennes dans un désir fervent.","Il lui releva le menton et l'embrassa, ses lèvres pressées contre les siennes avec un désir intense."
"""I love seeing you wearing that necklace,"" he murmured.","J'aime te voir porter ce collier, murmura-t-il.","« J'adore te voir porter ce collier », murmura-t-il."
"""So, I think I figured it out,"" Andi said, already completely fucking lost in whatever was on the iPad that she'd managed to get her hands on as she rolled onto her back.","Ah, j'ai trouvé, dit Andi, déjà complètement perdue dans ce qu'il y avait sur l'iPad sur lequel elle avait réussi à mettre la main, alors qu'elle se roulait sur le dos.","« Bon, je crois que j'ai compris », dit Andi, déjà complètement perdue dans ce qu'elle regardait sur l'iPad qu'elle avait réussi à attraper en se retournant sur le dos."
"""We'd better get to work.""",Nous ferions mieux de nous mettre au travail.,« On ferait mieux de se mettre au boulot. »
His voice pours over me like melted chocolate.,Sa voix se déverse sur moi comme du chocolat fondu.,Sa voix coule sur moi comme du chocolat fondu.
"I'm sure they made the best decision, given the conditions.""","Je suis sûre qu'ils ont pris la meilleure décision, compte tenu des conditions.","Je suis sûr qu'ils ont pris la meilleure décision, vu les circonstances"
"I don't know how long we stand in my doorway, but I eventually slip out of his arms and lead him over to the couch.","Je ne sais pas combien de temps nous sommes restés sur le seuil de ma porte, mais j'ai fini par me défaire de son étreinte et je le conduis jusqu'au canapé.","Je ne sais pas combien de temps on reste dans l'embrasure de la porte, mais je finis par me dégager de ses bras et le guide vers le canapé."
"""I can't give you what you need.",Je ne peux pas te donner ce dont tu as besoin.,je ne peux pas te donner ce dont tu as besoin.
"""I guess you weren't kidding about the whole birthright thing.""",Je suppose que tu ne plaisantais pas à propos de l'héritage culturel.,je suppose que tu ne plaisantais pas à propos de ton droit d'aînesse
"I have the overwhelming urge to kiss him there, and so I do.","J'ai une envie irrésistible de l'embrasser à cet endroit, et c'est ce que je fais.","J'ai une envie irrésistible de l'embrasser là, alors je le fais."
"Whether she had hidden it, or he hadn't looked closely enough to see it, he didn't know.","Qu'elle l'ait cachée ou qu'il ne l'ait pas regardée d'assez près pour la voir, il ne le savait pas.",Il ne savait pas si elle l'avait caché ou s'il n'avait pas regardé assez attentivement pour le voir.
I don't think I've ever met anyone so ready to experience joy.,Je crois que je n'ai jamais rencontré quelqu'un d'aussi enclin à éprouver de la joie.,Je crois que j'ai jamais rencontré quelqu'un d'aussi prêt à vivre des moments de joie.
Mari leaned over to see.,Mari se pencha pour voir.,Mari se pencha pour voir.
She was always at the hospital.,Elle était toujours à l'hôpital.,Elle était toujours à l'hôpital.
It probably saved me.,Elle m'a probablement sauvé.,Ça m'a probablement sauvé la vie.
"A bit worried about the storm, yeah.""","Je suis un peu inquiète à cause de la tempête, c'est tout.","Je suis un peu inquiet à cause de la tempête, oui"
No sign of Inna anywhere.,Aucune trace d'Inna.,Pas de trace d'Inna nulle part.
"He's blinking up at the ceiling, and he's gone quiet.","Il cligne des yeux en regardant le plafond, et il est devenu silencieux.","Il cligne des yeux en regardant le plafond, et il est devenu silencieux."
"""I'd go for a swim if I didn't worry about all the debris in the water.""",J'irai bien nager si je ne m'inquiétais pas de tous les débris dans l'eau.,« J'irais bien nager si je ne m'inquiétais pas pour tous les débris dans l'eau. »
"Can't you get out of the contract?""",Tu ne peux pas rompre ce contrat ?,Tu ne peux pas rompre le contrat ?
"Determined to ignore it, she cleared her throat, slapped a smile on her face and watched as Devyn's eyes narrowed on her as he reached over and plucked the phone out of her hand.","Déterminée à l'ignorer, elle se racla la gorge, afficha un sourire et regarda Devyn qui, les yeux rivés sur elle, s'approcha et lui enleva le téléphone des mains.","Décidée à ne pas y prêter attention, elle s'éclaircit la gorge, afficha un sourire et regarda Devyn la fixer du regard avant de se pencher vers elle et de lui arracher le téléphone des mains."
"""More,"" he responds.","Plus, répond-il.","« Encore », répond-il."
"""Oh yes, we'll be married.","Oh oui, nous nous marierons.","« Oh oui, on va se marier."
Will there be?,Y en aura-t-il ?,Y en aura-t-il ?
He winced as a streak of pain shot through his face at her touch.,Il grimaça lorsqu'un trait de douleur traversa son visage à son contact.,Il grimaça quand une vague de douleur lui traversa le visage à son contact.
"It only takes one breach, and there'll be water and mess all over the bar.""",Il suffit d'une brèche pour qu'il y ait de l'eau et des dégâts partout dans le bar.,Il suffit d'une seule brèche pour que l'eau se déverse partout dans le bar et mette le bazar
"It's a necessity.""",C'est une nécessité.,C'est une nécessité. »
My focus is on the Big Plates section of the menu until John's voice rumbles across the table.,Je me concentre sur la catégorie des grandes assiettes sur le menu jusqu'à ce que la voix de John retentisse à l'autre bout de la table.,Je suis en train de regarder la section « Big Plates » du menu quand la voix de John résonne à travers la table.
"""We talked about that,"" Andi pointed out as she googled Hillshire Hotels to see how they were holding up after yesterday, only to swallow hard when she saw the first headline.","Nous en avions déjà parlé, fit-elle remarquer, tout en cherchant sur Google ""Hôtels Hillshire"" pour voir comment ils s'en sortaient depuis la veille","« On en a parlé », a dit Andi en cherchant Hillshire Hotels sur Google pour voir comment ça allait après hier, mais elle a failli avaler sa salive en voyant le premier titre."
"He'd never made promises, never offered more than he could give, and it was never anything that he couldn't live without, but God help him, he knew that he'd lose his fucking mind if he had to live without this.","Il n'avait jamais fait de promesses, n'avait jamais offert plus que ce qu'il pouvait donner, et ce n'était jamais quelque chose dont il ne pouvait pas se passer, mais que Dieu lui vienne en aide, il savait qu'il perdrait la tête s'il devait se passer de ça.","Il n'avait jamais fait de promesses, n'avait jamais offert plus qu'il ne pouvait donner, et ce n'était jamais quelque chose dont il ne pouvait se passer, mais bon sang, il savait qu'il deviendrait fou s'il devait vivre sans ça."
"He reached up and took down the mermaid sun catcher, then set it gently into the box, surrounding it with packing material.","Il tendit le bras et décrocha l'attrape-soleil en forme de sirène, puis le déposa délicatement dans la boîte, en l'entourant de papier bulle.","Il a tendu le bras pour décrocher le capteur de soleil en forme de sirène, puis l'a posé délicatement dans la boîte en le calant bien avec du papier d'emballage."
Never knew what I was missing until now.,Je n'ai jamais su ce qui me manquait jusqu'à présent.,Je ne savais pas ce que je ratais jusqu'à maintenant.
"Good-looking, hard-working, and sensitive, he was all that.","Beau, travailleur et sensible, il était tout cela.","Beau, travailleur et sensible, il avait tout pour lui."
"He grinned and lowered himself to her, his warm skin setting her afire more.","Il sourit et s'approcha d'elle, sa peau déjà chaude s'enflammant encore plus.","Il sourit et se pencha vers elle, sa peau chaude l'embrasant encore plus."
"""I really don't think that I can do this,"" Andi stressed as she continued taking in the room that they were expected to stay in.","Je ne pense vraiment pas que je puisse le faire, souligna Andi en continuant d'observer la pièce dans laquelle ils sont censés séjourner.","« Je ne pense vraiment pas pouvoir faire ça », insista Andi en continuant à inspecter la chambre où ils étaient censés passer la nuit."
"""You like me when I'm hard,"" he says, laughing.","Tu aimes quand je suis dur, réplique-t-il en riant.","« Tu m'aimes bien quand je suis dur », dit-il en rigolant."
I need to know what's going through that enigmatic head of his.,J'ai besoin de savoir ce qui se passe dans sa tête énigmatique.,J'ai besoin de savoir ce qui se passe dans sa tête énigmatique.
"""Are you worried you won't get off the island before the storm hits?""",Tu as peur de ne pas pouvoir quitter l'île avant la tempête ?,t'as pas peur de pas pouvoir quitter l'île avant que la tempête arrive ?
"She'd saved him from death, for goodness sake.","Elle l'avait sauvé de la mort, pour l'amour du ciel.","Elle l'avait sauvé de la mort, bon sang."
"""Which is why I contacted Hillshire Hotels and asked them to send the files again when I let them know that you weren't going to be able to make it to New York to meet with their CEO.",C'est pourquoi j'ai contacté les Hôtels Hillshire pour qu'ils me renvoient une copie des dossiers et leur dire que vous ne pourriez pas vous rendre à New York pour rencontrer leurs PDG.,c'est pour ça que j'ai contacté Hillshire Hotels et leur ai demandé de renvoyer les fichiers quand je leur ai dit que tu ne pourrais pas venir à New York pour rencontrer leur PDG.
"He had a good crew.""",Il avait un bon équipage.,Il avait une bonne équipe
She could swim another day.,Elle pourrait nager un autre jour.,Elle pouvait nager un autre jour.
"""It is and it isn't,"" she said, worrying her bottom lip between her teeth, wondering why she couldn't seem to figure out what she wanted.","Ça l'est et ça ne l'est pas, dit-elle, mordillant sa lèvre inférieure entre ses dents, se demandant pourquoi elle n'arrivait pas à comprendre ce qu'elle voulait","« Oui et non », dit-elle en mordillant sa lèvre inférieure, se demandant pourquoi elle n'arrivait pas à savoir ce qu'elle voulait."
And it's pretty far-fetched.,Et elle est assez farfelue.,Et c'est assez tiré par les cheveux.
"Seize this moment and hold it tight because we never know what the next moment's going to bring.""",Saisir ce moment et le serrer fort parce qu'on ne sait jamais ce que le moment suivant va nous apporter.,"Profitez de ce moment et savourez-le, car on ne sait jamais ce que l'avenir nous réserve"
"Until that terrible day, he'd always been able to protect his younger brother.","Jusqu'à ce jour terrible, il avait toujours été capable de protéger son jeune frère.","Jusqu'à ce jour terrible, il avait toujours réussi à protéger son petit frère."
Looks like it started with Christopher.,On dirait que ça a commencé avec Christopher.,On dirait que c'est Christopher qui a commencé.
She didn't want him feeling bound to her because she'd saved him or because he was physically attracted to her.,Elle ne voulait pas qu'il se sente lié à elle parce qu'elle l'avait sauvé ou parce qu'il était physiquement attiré par elle.,Elle ne voulait pas qu'il se sente obligé envers elle parce qu'elle l'avait sauvé ou parce qu'il était attiré par elle.
"I'm fucking Johnny like an animal, getting closer to God, using the rhythm of the music to drive us both insane.","Je baise Johnny comme un animal, me rapprochant de Dieu, utilisant le rythme de la musique pour nous rendre tous les deux fous.","Je baise Johnny comme une bête, je me rapproche de Dieu, en utilisant le rythme de la musique pour nous rendre fous tous les deux."
"Inna was waiting, and he didn't like to wait.","Inna attendait, et il n'aimait pas attendre.","Inna attendait, et il n'aimait pas attendre."
"She was surely tired too, but she hadn't complained a bit.","Elle aussi devait sûrement être fatiguée, mais elle ne s'était pas plainte.","Elle devait sûrement être fatiguée elle aussi, mais elle ne s'était pas plainte une seule fois."
"He bent his head, and her lips met his with a slow kiss.",Il pencha la tête et ses lèvres rencontrèrent les siennes dans un lent baiser.,"Il pencha la tête, et ses lèvres rencontrèrent les siennes dans un baiser lent."
A large percentage of guests going to the Winter Wonderland in January are only going to kill time and the others are locals just going so that their children can go on the ice slides.,Une grande partie des visiteurs qui se rendent au Winter Wonderland en janvier n'y vont que pour tuer le temps et les autres sont des locaux qui viennent juste pour que leurs enfants puissent faire des glissades sur la glace.,"En janvier, la plupart des gens qui vont au Winter Wonderland, c'est juste pour tuer le temps, et les autres, c'est des gens du coin qui y vont pour que leurs enfants puissent faire de la glissade sur glace."
I can't believe I hadn't noticed when the music stopped.,Je ne peux pas croire que je n'ai pas remarqué que la musique s'était arrêtée.,Je n'arrive pas à croire que je n'ai pas remarqué que la musique s'était arrêtée.
"And although John isn't technically a virgin, I can't help but feel like I'm about to deflower him.","Et bien que John ne soit pas techniquement vierge, je ne peux m'empêcher de penser que je suis sur le point de le déflorer.","Et même si John n'est pas vraiment vierge, j'ai l'impression que je vais le déflorer."
"""Why can't you leave us all alone?",Pourquoi ne pouvez-vous pas nous laisser tranquilles ?,pourquoi tu nous laisses pas tranquilles ?
"Again, with the stupid.","Encore une fois, c'est stupide.","Encore une fois, avec les idiots."
"He believed me for years.""",Il m'a cru pendant des années.,Il m'a cru pendant des années
"The only thing I hear is my pounding heart, our mingled breaths, and the snick-snick-snick of...","La seule chose que j'entends, c'est mon cœur qui bat la chamade, nos respirations qui se mélangent et le bruit de...","Tout ce que j'entends, c'est mon cœur qui bat à tout rompre, nos respirations mêlées et le cliquetis de..."
"Sure, he'd enjoyed swimming in the oceanspent a couple years diving on WWII wrecks for the US Navy.","Bien sûr, il avait aimé nager dans l'océan  il avait passé quelques années à plonger à l'intérieur d'épaves de la Seconde Guerre mondiale pour l'US Navy.","Bien sûr, il avait adoré nager dans l'océan et avait passé quelques années à plonger sur des épaves de la Seconde Guerre mondiale pour la marine américaine."
"""Doesn't look like she got the message,"" Lucas said, sounding amused.","On dirait bien qu'elle ne l'a pas compris, rétorqua Lucas avec amusement.","« On dirait qu'elle n'a pas compris », dit Lucas d'un ton amusé."
"""I think some of the other guys plan to come by the bar to help, so I don't have to have you here, but there'll be work if you want it.""","Je pense que d'autres gars ont prévu de venir au bar pour aider, donc tu n'es pas obligé de venir, mais il y aura du travail si tu le veux.","je crois que d'autres gars vont passer au bar pour donner un coup de main, donc t'as pas besoin de rester, mais s'il y a du boulot, tu peux rester si tu veux"
She shielded her eyes from the bright sun and strained to see if she recognized the dark figure approaching from the northern section of the beach.,Elle se protégea les yeux du soleil et s'efforça de reconnaître la silhouette sombre qui s'approchait de la partie nord de la plage.,Elle se protégea les yeux du soleil et tendit le cou pour voir si elle reconnaissait la silhouette sombre qui s'approchait depuis le nord de la plage.
"Did you know the 1893 fair in Chicago was the celebration of four hundred years since Columbus landed?""",Savais-tu que la foire de 1893 à Chicago célébrait les quatre cents ans du débarquement de Christophe Colomb ?,Tu savais que l'exposition universelle de 1893 à Chicago célébrait les quatre cents ans du débarquement de Christophe Colomb ?
"Against his mates' recommendations, he threw the rope ladder over the side and she came aboard.","Contre les recommandations de ses compagnons, il avait jeté l'échelle de corde par-dessus bord et elle était montée à bord.","Contre l'avis de ses potes, il a jeté l'échelle de corde par-dessus bord et elle est montée à bord."
"""Carta Hotels' board has decided after careful consideration that it might be in their best interest to find someone who shares their vision,"" Devyn said, looking lost in thought as he absently drummed his fingertips against the armrest.","Les membres du conseil d'administration des Hôtels Carta ont décidé, après mûre réflexion, qu'il était dans leur intérêt de chercher quelqu'un qui partageait leur vision, dit Devyn semblant perdu dans ses pensées alors que ses doigts pianotaient distraitement sur le l'accoudoir du canapé.","« Après mûre réflexion, le conseil d'administration de Carta Hotels a décidé qu'il serait peut-être dans leur intérêt de trouver quelqu'un qui partage leur vision », a déclaré Devyn, l'air perdu dans ses pensées, tapotant distraitement l'accoudoir du fauteuil."
"""I quit!"" she managed to get out before returning to mumbling, ""We're going to die!"" over and over again as she released the cutest fucking sniffles while he did his best to stop fucking smiling.","Elle réussit à dire : ""Je démissionne !"" avant de se remettre à marmonner : ""On va mourir !», encore et encore, en lâchant un reniflement des plus mignons, tandis qu'il faisait de son mieux pour arrêter de sourire.","« J'arrête ! » réussit-elle à dire avant de se remettre à marmonner « On va mourir ! » encore et encore, tout en poussant les plus mignons reniflements qui soient, tandis qu'il faisait de son mieux pour ne pas sourire."
"How would he tell her that he wanted to stay on the island, wanted to take a chance with her?","Comment allait-il lui dire qu'il voulait rester sur l'île, qu'il voulait tenter sa chance avec elle ?","Comment lui dire qu'il voulait rester sur l'île, qu'il voulait tenter sa chance avec elle ?"
"John...I don't know what he's doing, but he is looking at me, and suddenly I feel exposed.","je ne sais pas ce qu'il fait, mais il me regarde, et soudain, je me sens exposé.","John... Je sais pas ce qu'il fait, mais il me regarde, et tout à coup, je me sens à nu."
"I also found the emails and letters from Hillshire Hotels to the fake account that Mr. Anderson set up, informing him of the hotel's dire situation.","J'ai également trouvé les e-mails et les lettres envoyés par les Hôtels Hillshire au faux compte créé par M. Anderson, l'informant de la situation désastreuse de l'hôtel.","J'ai aussi trouvé les e-mails et les lettres envoyés par Hillshire Hotels au faux compte créé par M. Anderson, qui l'informaient de la situation critique de l'hôtel."
"We'd sometimes grab a bite to eat afterward.""",Nous allions parfois manger un morceau après.,On allait parfois manger un morceau après
"""I assume he felt obligated to finish out his contract as privateer.",Je suppose qu'il s'était senti obligé de terminer son contrat de corsaire.,je pense qu'il s'est senti obligé de finir son contrat en tant que pilote privé.
Of course she could read.,"Bien sûr, qu'elle savait lire.",Bien sûr qu'elle savait lire.
Too bad diverboy hadn't shown any instalove back.,Dommage que le plongeur n'ait pas eu le coup de foudre en retour.,Dommage que le plongeur n'ait pas répondu à son coup de foudre.
Is that heat in his voice?,Y a-t-il de la chaleur dans sa voix ?,Est-ce que c'est de la chaleur dans sa voix ?
"It's a hot day, but inevitably cooler up here than it would be in the city.","Il fait chaud, mais il fait indéniablement plus frais ici qu'en ville.","Il fait chaud aujourd'hui, mais c'est forcément plus frais ici qu'en ville."
"""Well, this was fun,"" Andi said brightly with a satisfied sigh as she made her way back to the elevator.","Eh bien, c'était amusant, dit Andi avec un soupir de satisfaction en retournant vers l'ascenseur.","« Eh bien, c'était sympa », dit Andi d'un ton enjoué en poussant un soupir de satisfaction alors qu'elle retournait vers l'ascenseur."
"""I like you too much, I think.""","Je t'aime trop, je crois.",« Je crois que je t'aime trop. »
Even more unusual up in New Bromley.,C'est encore plus rare à New Bromley.,C'est encore plus bizarre à New Bromley.
"""We're well equipped for dark, then.""","Nous sommes bien équipés pour la nuit, alors.","« On est bien équipés pour l'obscurité, alors. »"
"He poked at it with a piece of driftwood, trying to see if it had tentacles, but all that was left were stubsmost had been sheared off as the tide brought the jellyfish to shore.""","Il la toucha avec un morceau de bois flotté, essayant de voir si elle avait des tentacules, mais il ne restait que des bouts  la plupart avaient été arrachés quand la marée avait ramené la méduse sur le rivage.","Il l'a poussé avec un bout de bois flotté pour voir s'il avait des tentacules, mais il ne restait que des moignons, la plupart ayant été coupés quand la marée avait ramené la méduse sur le rivage"
Chase had taken the money and built the bar.,Chase avait pris l'argent et construit le bar.,Chase avait pris l'argent et construit le bar.
"As long as I'm with you, everything will be fine.""","Tant que je serai avec toi, tout ira bien.","Tant que je suis avec toi, tout ira bien"
"""I'll have your name added to the list,"" he promised, making a mental note to put her name on the list if she was still here at the end of the week.","Je ferais ajouter votre nom à la liste, promit-il, en le notant dans un coin de sa tête au cas où elle travaillait encore là d'ici la fin de la semaine.","« Je vais ajouter ton nom à la liste », lui dit-il en se faisant une note mentale de le faire si elle était toujours là à la fin de la semaine."
"""Looks like he passed out,"" the guard said.","On dirait qu'il s'est évanoui, dit le garde.","« On dirait qu'il s'est évanoui », dit le garde."
"Not enough places to hide.""",Il n'y a pas assez d'endroits où se cacher.,Pas assez d'endroits où se cacher
"""You'd be surprised.",Tu pourrais être surpris.,tu serais surpris.
