sources,references,translations
The smile he gives me is stunning.,Le sourire qu'il m'adresse est stupéfiant.," Le sourire qu'il me donne est stupéfiant.
English: The smile he gives me is stunning.
French"
I've wanted to have my own shop on the beach my whole life.,"Toute ma vie, j'ai voulu avoir ma propre boutique sur la plage.","Ça m'a toujours fait rêver d'avoir mon propre magasin sur la plage.
English: I'"
"I don't know what I was expecting from the residence of a man as talented with his hands as John is, but this isn't it.","J'ignore ce que j'attendais de la résidence d'un homme aussi doué de ses mains que John, mais ce n'est pas ça.","Ça ne fait pas partie de mes attentes, mais je ne sais pas ce que j'attendais de la résidence d'"
And it could burn down the bar.,Et elle pourrait brûler le bar.,"Ça pourrait faire brûler le bar.
Ça pour"
"She reached to her throat, but words had dried on her tongue.","Elle porta la main à sa gorge, mais les mots avaient séché sur sa langue."," Elle se mit à chercher dans sa poitrine, mais les mots avaient disparu de sa langue."
And would have killed Chase if she hadn't been there to save him.,Et aurait tué Chase si elle n'avait pas été là pour le sauver.,Ça aurait pu tuer Chase si elle n'avait pas été là pour le sauver.
"A local directory yielded a little info on John Burton, owner of Burton Construction.","Un annuaire local m'a permis d'obtenir quelques informations sur John Burton, propriétaire de Burton Construction."," Un répertoire local a donné quelques informations sur John Burton, propriétaire de Burton Construction.

English: The directory"
"""Two months!""",Deux mois !," ""Deux mois !""

English: ""I'm not sure I can do this.""
French:  ""Je ne su"
"Placid, green oceans filled those same eyes when someone needed a helping hand.",Des océans verts et paisibles remplissaient ces mêmes yeux lorsque quelqu'un avait besoin d'une main secourable., Les yeux verts et calmes de l'océan étaient remplis de même lorsqu'on avait besoin d'une
"""It's complicated,"" he said, picking up a file only to toss it back on his desk and go still when she blurted out, ""I have to tell you something.""","C'est compliqué, répondit-il, s'emparant d'un dossier pour le reposer aussitôt sur son bureau et de s'immobiliser quand elle lâcha :"," Il dit :  C'est compliqué,  puis il prend un dossier, le lance sur son bureau et reste immobile"
"His eyes blaze in the dark, but I can't make out his expression.","Ses yeux brillent dans l'obscurité, mais je n'arrive pas à distinguer son expression."," Ses yeux brillent dans l'obscurité, mais je ne peux pas déchiffrer son expression."
"But the studios have needed working on for a long time, and I'm glad our last fundraiser was enough to at least start on it.","Mais cela fait longtemps qu'il fallait rénover les studios, et je suis heureux que notre dernière collecte de fonds ait été suffisante pour au moins commencer à le faire."," Mais les studios ont besoin d'être rénovés depuis longtemps, et je suis heureuse que notre derni"
"""We have nothing but time,"" Andi said, smiling hugely as she placed the colorful sack down at the top of the slide and gestured for him to sit down.","On a tout le temps, dit Andi, avec un grand sourire, en posant le sac coloré en haut du toboggan et en lui faisant signe de s'asseoir.","― Nous n'avons que le temps, dit Andi en souriant, en posant le sac coloré au sommet de"
"When someone tells you they've had it all and done it all, and feel no need for more when you're still reaching for every goddamned thing life can offer, what is there left to say?","Quand quelqu'un vous dit qu'il a tout eu et tout fait, et qu'il ne ressent pas le besoin d'en avoir plus alors que vous cherchez toujours tout ce que la vie peut vous offrir, que reste-t-il à dire ?"," Quand quelqu'un te dit qu'il a tout eu et tout fait, qu'il n'a plus besoin de plus quand"
The waves crashed on the sand and the water pooled near her.,Les vagues s'écrasaient sur le sable et l'eau s'accumulait près d'elle.," Les vagues se brisaient sur le sable et l'eau se répandait près d'elle.
English: The waves"
"""Frankie,"" John breathes into my wet hair.","Frankie, souffle John dans mes cheveux mouillés."," ""Frankie,"" John respire dans mes cheveux humides.

English: ""I'm not going to let you go"
"She didn't want this day, no matter how hard the work was, to ever end.","Elle ne voulait pas que cette journée, même si le travail était difficile, se termine un jour.","Ça ne l'avait pas été, cette journée, une journée de travail."
His dimple is just so adorable.,Sa fossette est tellement adorable.," Son dimple est si adorable.
 Son dimple est si"
He lets his eyes skate over me before he turns them back to the room.,Il laisse ses yeux glisser sur moi avant de les tourner de nouveau vers la pièce., Il laisse ses yeux glisser sur moi avant de les retourner vers la pièce.
"Humid, warm air rushed in and filled her lungs, and salty dampness coated her face.","L'air chaud et humide s'engouffra dans ses poumons, et une humidité salée recouvrit son visage."," L'air humide et chaud s'engouffra et remplit ses poumons, et la saleté et l'hum"
"""I'll keep her safe,"" Drew said, making Andi wince as she hung over his shoulder, struggling to keep the terror at bay.","Je la garderai en sécurité, dit Drew, faisant grimacer Andi qui s'accrochait à son épaule, s'efforçant de maintenir la terreur à distance."," Drew dit : « Je la protégerai », ce qui fit sourire Andi, qui se tenait sur son épaule"
"Nicki's skin is a deep, rich mahogany that must have been painted on by the hand of God himself, it's so perfect.","La peau de Nicki est d'un acajou riche et profond qui a dû être peint par la main de Dieu lui-même, tant elle est parfaite."," Nicki a la peau brune profonde et riche comme le mahogany, qui doit avoir été peint par la main de Die"
"And I'm sitting here in the bar that was supposed to be both our legacies.""",Et je suis assis ici dans le bar qui était censé être notre héritage à tous les deux.," Et je me trouve assis dans le bar qui devait être notre héritage.
English: And I'm sitting here in"
"No dark water surrounding him, just the bright and cold glare of sterility and the smell of bleach.","Il n'y avait plus d'eau sombre autour de lui, juste la froide lumière blafarde d'un endroit stérile et une odeur d'eau de Javel.","Ça ne faisait pas de noir de l'eau autour de lui, juste le froid et le blanc de la stér"
"That's the best news I've heard in ages.""",C'est la meilleure nouvelle que j'ai entendue depuis longtemps.,"Ça, c'est la meilleure nouvelle que j'ai entendue depuis des années.
English: That's the best news"
"I've done it a thousand times.""",Je l'ai fait des milliers de fois.,"Ça m'a déjà coûté mille fois.
"
What a day.,Quelle journée !,"Ça a été une journée.
English: I'm sorry.
French: Je suis désolé.
English:"
A big part of me wants to pull John into my arms and shield him from everything and everyone that would ever wish him harm.,Une grande partie de moi veut prendre John dans mes bras et le protéger de tout ce qui pourrait lui faire du mal., Une grande partie de moi veut prendre John dans mes bras et le protéger de tout et de tout le monde qui le voud
"It's me you want, not him.","C'est moi que tu veux, pas lui.","Ça, c'est moi que tu veux, pas lui.
English: It's me you want, not him.
"
Reds and blues and bright yellows swirled and clashed along the walls.,"Du rouge, du bleu et du jaune vif tourbillonnaient et se mélangeaient le long des murs."," Les rouges et les bleus et les jaunes vifs se mêlaient et se heurtèrent le long des murs.
"
"Merely acquaintances, as far as the world knew.","De simples connaissances, pour autant que le monde le sache."," Seuls des amis, au moins pour le monde.

English: I’m not sure I’m ready for this.
F"
It's intangible.,Ce n'est pas tangible.,"Ça n'est pas tangible.
English: It's not tangible.
French: Ça n'est pas"
He was headed directly for them.,Il se dirigeait directement vers eux.,"Ça allait directement vers eux.
Ça allait direct"
"She'd fantasized about sucking him off many times, but it was never this good, this real.","Elle avait souvent fantasmé sur le fait de l'avoir en bouche, mais cela n'avait jamais été aussi bon, aussi vivace.","Ça lui avait souvent passé par la tête de le faire, mais jamais ça n'avait été aussi bon, aussi réel."
"At first, I assume it's for work or for Lexi but, when I ask, he dodges the question or distracts me with sex.","Au début, je supposais que c'était pour le travail ou pour Lexi, mais quand je lui demande, il esquive la question ou me distrait avec du sexe."," À l'origine, je suppose qu'il s'agit de la vie de travail ou de Lexi, mais quand je lui demande"
"What a phenomenon.""",Quel phénomène !,"Ça fait un phénomène.
English: ""I'm not sure what to say.""
French: Je ne sais"
"""If I had my way, we'd take out the privateer's whole linewomen too.","Si ça ne tenait qu'à moi, nous aurions éliminé toute la lignée du corsaire, y compris les femmes."," Si j'avais ma volonté, nous enleverions toute la ligne des femmes de la compagnie de pirates."
"Pinching the jacket for Sign O' the Times between two fingers, I ease it off the shelf.","En pinçant la pochette de Sign O' the Times entre deux doigts, je la sors de l'étagère."," Pinçant le gilet pour Sign O' the Times entre deux doigts, je le dégage du rayon."
"""He's covering his ass,"" Devyn said, watching as she returned her attention back to the email and-","Il couvre ses arrières, dit Devyn, en la regardant reporter son attention sur l'e-mail et..."," ""Il couvre son cul,"" dit Devyn, regardant comme elle revenait son attention sur l'e-mail et...
English:"
"""Lot's happened in the past couple of days.""",Il s'est passé beaucoup de choses ces deux derniers jours.,"Ça a beaucoup changé ces derniers jours.
English: ""I'm not sure what to say.""
French:"
I frame his face in my hands.,J'encadre son visage dans mes mains.," Je cadre son visage dans mes mains.

English: I’m not sure what I’m doing.
French:"
"""You're going to love the fourth grade,"" Uncle Shawn said, smiling as he picked her up and placed her on the chair as she frantically shook her head, knowing that this wasn't going to end well.","Tu vas adorer le CM1, dit Oncle Shawn en souriant alors qu'il la prenait dans ses bras et la déposait sur la chaise pendant qu'elle secouait frénétiquement la tête, car elle savait que ça n'allait pas bien se finir.","Ça va te plaire à la quatrième année, t'a dit l'oncle Shawn, souriant alors qu"
"""You said he changed it,"" Garrett countered.","Tu as dit qu'il l'avait changé, rétorque Garrett."," Tu as dit qu'il l'avait changé, dit Garrett."
My voice sounds like I've been chewing on asphalt and my words crumble under the crush of it.,Ma voix sonne comme si j'avais mâché de l'asphalte et mes mots s'effritent sous son poids., Ma voix sonne comme si j'avais mâché de l'asphalte et mes mots s'effondrent
"""I'll post guards near the beach,"" her mother said.","Je vais poster des gardes près de la plage, dit sa mère."," Je ferai mettre des gardes près de la plage, dit sa mère."
"And I'm not gonna lie, I get off on living vicariously through others.","Et je ne vais pas mentir, je prends mon pied en vivant par procuration à travers les autres.","Ça ne fait pas que je mente, je me réjouis de vivre à travers les autres."
"""Why didn't Christopher stay on land with her?",Pourquoi Christopher n'était-il pas resté sur la terre ferme avec elle ?," ""Pourquoi Christopher n'a pas resté sur terre avec elle?""

English: ""Why didn't Christopher stay on"
I know you feel the pull to the sea like I do.,"Je sais que tu es attiré par la mer, tout comme moi.","Ça te fait envie de partir à la mer comme à moi.
English: I know you feel the pull to the sea like I"
"Inna was already on the ropes, scaling like a spider on a web.","Inna était déjà sur l'échelle de cordes, se déplaçant comme une araignée sur une toile."," Inna était déjà à genoux, escaladant comme une araignée sur un filet."
He must see this because he continues.,"Il doit s'en apercevoir, car il continue.",Ça doit l'attirer parce qu'il continue.
"""I think it made everything better,"" she said, absently tracing his fingers, careful of the cuts.","Je pense que ça a tout amélioré, dit-elle, traçant distraitement le contour de ses doigts, prenant soin de ne pas toucher aux coupures.","Ça a rendu tout mieux, dit-elle distraitement en suivant ses doigts, en se gardant des coupes"
"He stared into her almond-shaped eyes, then moved his hand and turned away.","Il fixa ses yeux en amande, puis déplaça sa main et se détourna."," Il regarda dans ses yeux almonds, puis il déplaça sa main et se tourna.
English: He stared into"
"After wiping my mouth with the back of my hand, I slink to the floor by the (blessedly cleanish) toilet, unable to move.","Après m'être essuyé la bouche du revers de la main, je me glisse sur le sol près des toilettes (heureusement propres), incapable de bouger."," Après avoir essuyé ma bouche avec le dos de ma main, je me couche au sol près du (mercifulement propre"
"""Swimming lessons.",Des cours de natation.," ""Des cours de natation.

English: ""I'm going to the beach.
French:  ""Je vais à"
"The more he breathed the decision, the more it became clear that she was meant for him.","Plus il pensait à cette décision, plus il devenait évident qu'elle était faite pour lui."," Plus il respirait la décision, plus elle devenait claire : elle était faite pour lui."
"""Michelle was my first,"" he offers.","Michelle était ma première, explique-t-il."," ""Michelle était ma première"", lui offre-t-il.
English: ""I'm not sure I'm ready for"
She was supposed to be able to do a hundred different things at once and-,"Elle était censée pouvoir faire une centaine de tâches en même temps, et...","Ça ne devait pas être un problème pour elle de faire cent choses en même temps et...
English: She was supposed to"
"Dyer smiles, tossing the strap of his messenger bag over his head.","Dyer sourit, jetant la lanière de son sac par-dessus sa tête."," Dyer sourit, jetant la boucle de son sac à dos au-dessus de sa tête.
English: Dyer's"
"I take it back, he needs to stop doing that.","Je retire ce que j'ai dit, il doit arrêter de faire ça.","Ça fait un peu trop, il faut qu'il s'arrête.
English: I take it back, he needs to stop"
"Mermaids were often spotted during a stormthat is when sailors needed them, and when they helped humans most.",Les sirènes sont souvent aperçues pendant une tempête  c'est à ce moment-là que les marins ont besoin d'elles et qu'elles aident le plus les humains.," Les sirènes étaient souvent vues lors d'une tempête, c'est-à-dire lorsque les marins en avaient"
"""Better?"" he asked, surprised at his breathiness.","demanda-t-il, surpris de son essoufflement.","ça va mieux ? demanda-t-il, surpris par sa souffrance."
"My skin is suddenly too tight, and my dick is arguing loudly in Garrett's favor, reminding me that we hadn't had sex in weeks before the end, so it's been - let me count - Jesus, nearly two months since I got laid.","Ma peau est soudain trop tendue, et ma bite plaide vigoureusement en faveur de Garrett, me rappelant que nous n'avions plus fait l'amour depuis des semaines avant la fin de notre histoire."," Ma peau est soudain trop serrée, et mon pénis fait des cris en faveur de Garrett, rappel"
It wasn't any different.,Ce n'était pas différent.,"Ça n'était pas différent.
Ça n'était pas différent"
"For now, we need to figure out what to do.""","Pour l'instant, nous devons trouver quoi faire."," Pour l'instant, nous devons décider de quoi faire.
English: ""I'm not sure what to do.""
"
"I mean, fuck.","Je veux dire, putain.","Ça fait chier.

Ça fait chier.

English:"
"The winding path through the rides was mostly clean of sand and debris, and only a few of the rides and sideshow games showed any evidence that a powerful storm had ripped through the night before.","Le chemin sinueux qui traversait les manèges était presque entièrement débarrassé du sable et des débris, et seuls quelques manèges et jeux du parc d'attraction montraient des signes qu'une puissante tempête s'était abattue sur le parc la nuit précédente."," La route sinueuse des attractions était la plupart du temps dégagée de sable et de débris, et seulement"
"""Has anyone ever...confronted you?",Est-ce que quelqu'un t'a déjà... confronté ?,"Ça a jamais...tu n'as jamais été confronté ?

English: ""Has anyone ever...confronted you?
F"
"John's hand, which he's lifted to sift through the hair at my nape, drifts down to cup the back of my neck.","La main de John, qu'il a soulevée pour la glisser dans les cheveux à l'arrière de mon crâne, descend jusqu'à ma nuque."," La main de John, qu'il a soulevée pour filtrer les cheveux à la nuque de moi, descend pour"
"""This is a long series of firsts for me,"" he says, his voice quiet.","C'est une longue série de premières pour moi, dit-il, la voix calme.","Ça fait longtemps que je ne dis pas ça, dit-il, la voix basse."
"""If my calculations are correct, I would say a little over twenty-two billion, forty-seven million, two hundred fifty-seven thousand dollars and eighty-three cents.","Si mes calculs sont corrects, je dirai un peu plus de vingt-deux milliards, quarante-sept millions, deux cent cinquante-sept mille dollars et quatre-vingt-trois centimes."," Si mes calculs sont corrects, je dirais un peu plus de vingt-deux milliards, quatre-vingt-"
"My skin is beech with a hint of henna, my wild, black curls have minds of their own.","Ma peau est de la couleur du hêtre avec un soupçon de henné, mes boucles noires et sauvages n'en font qu'à leur tête."," Ma peau est blonde avec une touche de henné, mes cheveux noirs sauvages ont des esprits libres"
"When she stepped, the ground seemed to fall out from under her feet and she stumbled on air.","Lorsqu'elle fit un pas, le sol sembla se dérober sous ses pieds et elle trébucha dans le vide."," Quand elle se mit à marcher, le sol semblait s'effondrer sous ses pieds et elle s'écroula"
"""You too,"" I reply over my shoulder, as he starts his engine.","Toi aussi, répondis-je par-dessus mon épaule, tandis qu'il démarre son moteur."," Reponde-je, en le regardant passer, en lui disant : ""Et toi aussi"".
English: ""You too"
Every nerve in her body hummed.,Chaque nerf de son corps frémissait.," Toute sa chair vibrait.

English: She was a woman who knew what she wanted.
French:  Elle était une femme"
I smack him on his rock-hard abs.,Je lui donne une claque sur ses abdominaux durs comme la pierre.," Je lui frappe sur ses abs durs comme des rochers.

English: I smack him on his rock-hard abs."
"The sun warmed the top of his head and his shoulders, and the heated sand toasted his bare feet.","Le soleil lui réchauffait le sommet du crâne et les épaules, et le sable chaud brûlait ses pieds nus."," Le soleil chauffait le haut de sa tête et ses épaules, et le sable chauffé par le soleil"
"As sure as he was that he couldn't get close to anyone, he longed to feel her touch.","Même s'il était sûr de ne pas pouvoir être proche de quelqu'un, il avait envie de la toucher."," Comme sûr qu'il ne pouvait s'approcher de personne, il désirait sentir sa touche."
It'd sure be handy to talk to himhave him on her side in case the approaching figure turned out to be a menace.,"Ce serait bien pratique de lui parler, de l'avoir à ses côtés au cas où la silhouette qui s'approchait s'avérait être une menace.","Ça serait bien utile de pouvoir le parler, de le faire passer à son côté en casque le figure qui appro"
We had so much more in common.,Nous avions bien plus en commun.,"Ça nous avait fait si bien correspondre.
Ça nous avait"
"My cock dribbles nonstop, leaving threads of precome against my stomach.","Ma bite dégouline sans arrêt, laissant des fils de liquide séminal contre mon estomac."," Ma pénis déverse sans cesse, laissant des fils de précum dans mon ventre."
"""I'm not used to being snuck up on.",Je n'ai pas l'habitude de me faire surprendre.,Ça ne m'est pas habituel d'être prise au dépourvu.
"He and Luke had loved the birds when they were kids, but after owning the bar, he realized what a nuisance they could be.","Luke et lui avaient adoré les oiseaux lorsqu'ils étaient enfants, mais depuis qu'il était propriétaire du bar, il s'était rendu compte de la nuisance qu'ils pouvaient représenter.","Ça, c'était un des plaisirs qu'il partageait avec Luke quand ils étaient enfants, mais après avoir pris"
"""Tell me that this is enough.""",Dis-moi que ça suffit.," ""Dis-moi que c'est assez.""

I'm not sure if I'm going to be able to get"
She paused to see if he was joking.,Elle s'arrêta net pour voir s'il plaisantait., Elle s'arrêta pour voir s'il se moquait.
Or were they in love?,Ou étaient-ils amoureux ?,"Ô oui, ils étaient amoureux !

Ô oui,"
"""I don't know what Lucas has planned, but until I can make sure that you're safe, I need you to stay with your brother,"" Devyn explained as he placed the iPad and laptop in her backpack and handed it to Drew.","J'ignore ce que Lucas a prévu, mais jusqu'à ce que je puisse m'assurer que tu es en sécurité, j'ai besoin que tu restes avec ton frère, expliqua Devyn en plaçant l'iPad et l'ordinateur portable dans le sac à dos d'Andi et en le tendant à Drew."," Je ne sais pas ce que Lucas a prévu, mais jusqu'à ce que je puisse vous assurer de votre sécur"
"He turns my head the way he wants it so that he can plunder my mouth, and I take it all.","Il tourne ma tête dans le sens qu'il veut pour pouvoir dévorer ma bouche, et je prends tout.","Ça fait que je me tourne la tête dans la direction qu'il veut pour qu'il puisse piller ma bouche,"
"For the first time in her life, she didn't care that she was in over her head or that she was probably making the biggest mistake of her life, not when he kissed her like this.","Pour la première fois de sa vie, elle ne se souciait pas de savoir qu'elle était dépassée par les événements ou qu'elle commettait probablement la plus grosse erreur de sa vie, pas quand il l'embrassait comme ça."," Pour la première fois de sa vie, elle ne s'inquiétait pas d'être en sursis ou de faire la plus grande erre"
"""I heard you sold the bar.",J'ai entendu dire que tu avais vendu le bar.,"Ça m'a fait peur.
English: I'm sorry.
French: Je suis désolé."
"""What's this about, Lucas?"" Devyn asked because Lucas was the last person that he wanted to talk about Andi with.","demanda Devyn, parce que Lucas était la dernière personne avec qui il voulait parler d'Andi.","Ça, c'est à propos de quoi, Lucas ? demanda Devyn parce que Lucas était le dernier avec qui il voul"
"""We want different things, Frankie,"" he'd said, and it hadn't come as a surprise.","""Nous voulons des choses différentes, Frankie"", avait-il dit, et cela n'avait pas été une surprise.","Ça veut dire que nous voulons des choses différentes, Frankie, avait-il dit, et cela n'av"
"I catch him in my arms, taking his weight so that he doesn't face-plant in the middle of the street.","Je l'attrape dans mes bras, supportant son poids pour qu'il ne tombe pas la tête la première au milieu de la rue.","Ça me prend dans mes bras, prenant son poids pour qu'il ne se fasse pas planter au milieu de la rue"
"I scroll further and stop, not really able to wrap my head around the headlines for these articles.","Je fais défiler la page, puis je m'arrête, n'arrivant pas à comprendre les titres de ces articles."," Je continue de faire défiler et je me arrête, réellement incapable de comprendre les titres de ces articles."
"He used to find reasons to stay after school, detention, clubs, anything was better than going back to rundown motels and boarding rooms without heat.","Il avait l'habitude de trouver des raisons de rester après l'école, les heures de colle, les clubs, tout valait mieux que de retourner dans des motels délabrés et des chambres d'internat sans chauffage.","Ça lui arrivait de trouver des raisons de rester après les cours, les détentions, les clubs, tout était mie"
I'll be his first for everything.,Je serai son premier pour tout.,"Ça sera la première fois pour tout.

Ça sera"
He set his glass of water on the coffee table between them.,Il posa son verre d'eau sur la table basse entre eux., Il posa sa tasse d'eau sur la table de devant eux.
"With Hillshire Hotels reorganizing and ready to sell off some of its properties to save itself, they didn't have a lot of time to waste.","Les Hôtels Hillshire étant en train de se réorganiser et prêts à vendre certains de leurs propriétés pour se sauver, ils avaient peu de temps à perdre.", Avec les Hôtels Hillshire en train de se restructurer et prêts à vendre certains de leurs hôtels pour
She'd protect Chase as long as she could.,Elle protégerait Chase aussi longtemps qu'elle le pourrait.,"Ça lui ferait plaisir de protéger Chase autant qu'elle le pourrait.
English: She'd protect Chase"
"""Good intense?"" He asks, hopeful.","demande-t-il, plein d'espoir.","Ça va bien intense ? Il demande, espérant.
English: ""I'm not sure,"" she says, her voice soft"
"I arch and shimmy and squirm as waves of pleasure pulse through me, from the soles of my feet to the crown of my head, and I disintegrate, clenching and releasing and clenching again.","Je me cambre, me trémousse et me tortille tandis que des vagues de plaisir me traversent, de la plante des pieds au sommet de la tête, et je me désintègre, me serrant, me relâchant et me serrant à nouveau."," Je me courbe et je danse et je tremble sous les vagues de plaisir qui me traversent, des pieds aux che"
"She jumped to the last platform before the door, then stepped up to the landing.","Elle sauta sur la dernière plateforme avant la porte, puis s'avança sur le palier."," Elle sauta sur la dernière plate-forme avant la porte, puis monta sur le plateau."
"There is one double ten-inch I've been after for bloody ages, a rare pressing of The Police's Regatta de Blanc.""","Il y a un double vinyle 10 pouces que je cherche depuis des lustres, un exemplaire rare de Regatta de Blanc de The Police.","Ça y est, il y a un double 10 pouces que je cherche depuis des années, une édition rare de l'"
"Family and pirate and all.""","La famille, les pirates et tout le reste.","Ça fait partie de la famille et du pirate et tout ça.
English: ""I'm not sure I'm ready for"
"She kissed and licked his length, noting the way that it became harder with every touch of her tongue as she wrapped her hand around him and took the tip between her lips and moaned.","Elle embrassa et lécha son membre, notant la façon dont il devenait plus dur à chaque contact de sa langue, puis elle enroula sa main autour de lui, prit le bout entre ses lèvres et gémit."," Elle le baisa et le lécha, notant la façon dont il devenait plus dur avec chaque touche de sa langue"
Then I'm everybody's golden boy.,Je deviens alors le prodige de tous.,"Ça fait que je suis le garçon d'or de tout le monde.
English: Then I'm everybody's golden"
Are they wider than before?,Sont-elles plus larges qu'avant ?,"Êtes-elles plus larges que précédemment ?

Êtes"
"""I've been meaning to go there.",J'avais l'intention d'y aller.,"Ça m'a toujours fait envie de y aller.
English: ""I've been meaning to go there.
French:"
"From the distance, Mari could see Inna's scowl.","De loin, Mari pouvait voir la mine renfrognée d'Inna."," De loin, Mari pouvait voir le froid de l'esprit d'Inna."
Damn birds were loudespecially in the quiet of the post-storm island.,"Ces satanés oiseaux étaient bruyants, surtout dans le calme de l'île après la tempête.","Ça fait des années que je n'ai plus entendu des oiseaux, surtout dans la calme de l'î"
Of course she wanted to know how the jelly was.,"Bien sûr, qu'elle voulait savoir ce qu'il en était de la méduse.","Être sûr qu'elle voulait savoir comment était la gélée.
English: Of course she wanted to know how"
But he was wiser now.,Mais il était plus sage maintenant.," Mais il était plus sage maintenant.
 Mais il était plus sage maintenant"
The aroma of her coconut soap wafted up to him.,L'arôme de son savon à la noix de coco s'éleva jusqu'à lui.," L'odeur de son savon à la noix de coco montait jusqu'à lui.
English: The aroma of her"
"Another gust of wind pelted her with prickles of sand, and she wiped her face.",Une nouvelle rafale de vent la bombarda de grains de sable piquants et elle s'essuya le visage.,"Être soufflée par un autre coup de vent, elle se frotta le visage."
"I'm a storm girl.""",Je suis une fille d'orage.,"Ça fait partie de mon histoire.
Ça fait partie de mon"
My uncle took good care of us.,Mon oncle s'est bien occupé de nous.," Mon oncle nous a bien pris en charge.

 Mon on"
"""One of the largest on the East Coast.""",C'est l'une des plus grandes de la côte Est.," ""L'un des plus grands de l'Est des États-Unis.""

English: ""The largest on the East Coast.""
"
She held up a plate.,Elle brandit une assiette.," Elle tenait une assiette.
 Elle tenait une assiette."
I open my mouth to say come join me when John's phone rings.,"J'ouvre la bouche pour dire ""viens me rejoindre"" quand le téléphone de John sonne."," Je me prépare à dire ""viens avec moi"" quand le téléphone de John sonne."
He was leaving and would never see her again.,Il partait et ne la reverrait jamais.,"Ça lui arrivait souvent, de partir et de ne plus revenir.
English: He was leaving and would never see her again.
"
He dropped off the files that Devyn needed her to go over first thing in the morning and picked them up at night.,Il déposait chez elle les dossiers que Devyn voulait qu'elle examine le matin et venait les récupérer le soir., Il avait déposé les dossiers que Devyn devait examiner dès le matin et les avait récupérés le so
Her legs wobbled as she adjusted to standing on land for the first time in weeks.,Ses jambes vacillèrent tandis qu'elle s'habituait à se tenir sur la terre ferme pour la première fois depuis des semaines., Ses jambes tremblaient alors qu'elle s'habituait à marcher sur terre après des semaines passées à
I also hate the fact that someone will be in my space tonight.,Je déteste aussi le fait qu'une personne soit dans mon espace ce soir.,"Ça me fait aussi mal que quelqu'un soit dans mon espace ce soir.
English: I'm not sure I'"
I'm too stunned to respond. Too needy.,Je suis trop abasourdi pour répondre.,"Ça m'étonne trop pour que je réponde. Je suis trop besoin de lui.

English: I'"
"She smiled and pictured herself as a barista, dressed in a tiny pink skirt and tall heels, no panties.","D'accord, sourit-elle en s'imaginant en barista, vêtue d'une petite jupe rose et de talons hauts, sans culotte."," Elle sourit et se représenta comme une barista, vêtue d'un petit minijupe rose et de hautes talons,"
Mari put her arms around his waist and lay her head on his back.,Mari passa ses bras autour de sa taille et appuya sa tête contre son dos., Mari se mit autour de son cou et posa sa tête sur son dos.
"He filled her completely, unlike any other man she'd been with, not that there'd been many.","Il la remplissait complètement, contrairement à tous les autres hommes qu'elle avait fréquenté, non pas qu'il y en ait eu beaucoup.","Ça la remplissait complètement, contrairement à tous les autres hommes qu'elle avait connus, pas que ce soit"
She wiped the last tears from her cheeks.,Elle essuya les dernières larmes sur ses joues.," Elle effaça les dernières larmes de ses joues.
English: She wiped the last tears from her cheeks.
French"
Pursued the ship all over the Caribbean.,Ils l'avaient poursuivi dans tous les Caraïbes.," Poursuivit le navire partout dans les Caraïbes.

English: Pursued the ship all over the Caribbean"
"And good riddance.""",Et bon débarras.,"Ça va sans dire.
English: ""I'm not sure I'm ready to go back to work.""
French: Je"
"""More than Dyer?""",Plus que Dyer ?," ""Plus que Dyer?""

English: ""I'm not sure.""
French:  ""Je ne suis pas sû"
"""You're a little neurotic,"" he continues.","Tu es un peu névrosé, poursuit-il.","Ça te fait un peu de nerf, dit-il."
"""Dyer recommended we do the chef's tasting.""",Dyer nous a recommandé de prendre la dégustation du chef.," Dyer recommandait que nous fassions le menu du chef.
English: ""I'm not sure I can do that.""
"
"Inna wouldn't kill his family, would he?","Inna ne tuerait pas sa famille, n'est-ce pas ?","Ça ne serait pas Inna qui tuerait sa famille, non ?
English: Inna wouldn't kill his family, would"
"""Yeah, though he's down in Florida.""","Oui, mais il est en Floride."," ""Oui, mais il est en Floride.""

English: ""Yeah, though he's down in Florida.""
French:"
"""Let's go,"" he said, gesturing to the elevators and destroying her last hope of sleeping in her own bed for the first time in a month.","Allons-y, dit-il en faisant un geste vers les ascenseurs et en détruisant son dernier espoir de dormir dans son propre lit pour la première fois depuis un mois."," Il dit : ""Allons-y"", en faisant signe vers les ascenseurs et détruisant ainsi son dernier espoir"
"""Can't you go to a motel or something?""",Tu ne peux pas aller dans un motel ou quelque chose comme ça ?,"Ça te ferait pas plus de mal de passer la nuit dans un motel ?
English: ""I'm not going to"
"""I can see that you're off in your own little world now, so I'm going to head back to work now,"" Drew said dryly, not that she was listening since an idea came to her, one that had her absently murmuring, ""Love you, too,"" as she climbed off the bed and grabbed her iPad.","Je vois que tu es dans ton petit monde maintenant, alors je vais retourner au travail, déclara sèchement Drew, non pas qu'elle l'écoutait puisqu'une idée lui était venue, une idée qui la fit distraitement murmurer : ""Moi aussi, je t'aime"", alors qu'elle sortait du lit et attrapait son iPad.","Ça me semble que tu es parti dans ton monde à présent, donc je vais retourner au travail maintenant, dit Drew sec"
The glow of moonlight spread across her face like sparkling fairy dust over a summer meadow.,L'éclat de la lune se répandait sur son visage comme une poussière de fée scintillante sur une prairie d'été., La lumière de la lune se répandit sur son visage comme de la poussière de fée sur un pré d
"I can protect you then.""",Je pourrai alors te protéger.,"Ça, je peux te protéger.
English: ""I can protect you then.""
French: Ça, je"
