sources,references,translations
"Thunder echoed in the distance and stalks of bright lightning dropped out of the sky near the horizon, momentarily lighting up the surface of the ocean like polished silver.","Le tonnerre résonnait au loin et des éclairs brillants tombaient du ciel près de l'horizon, illuminant momentanément la surface de l'océan comme de l'argent poli.","Le tonnerre a retenti au loin et des éclairs vifs sont tombés du ciel près de l'horizon, éclairant momentanément"
Seemed like baseball was always on lately.,On aurait dit que le baseball était toujours à l'écran ces derniers temps.,On dirait que le baseball était toujours à l'antenne ces derniers temps.
"I hear the tell-tale snick of the cap of a bottle, and then cold liquid drips down my crease.","J'entends le bruit caractéristique du bouchon de bouteille qu'on ouvre, puis un liquide froid coule le long de mon pli.","J'entends le déclic révélateur du bouchon d'une bouteille, puis un liquide froid coule le long de ma fente."
"Before she could finish the sentence that promised to break the perfection of the moment, he tipped her chin higher and grazed her lips with his.","Avant qu'elle ne puisse terminer la phrase qui promettait de briser la perfection du moment, il lui fit relever le menton et effleura ses lèvres.","Avant qu'elle ne puisse terminer la phrase qui promettait de briser la perfection du moment, il lui souleva le menton et effleura"
"The setting sun streamed across the park, casting long shadows of rides onto the empty beach like an invading army of giant insects.","Le soleil couchant traversa le parc, projetant de longues ombres de manèges sur la plage vide, telle une armée envahissante d'insectes géants.","Le soleil couchant ruisselait à travers le parc, jetant de longues ombres des manèges sur la plage vide comme une armée envahissante"
She loved the way the light streaked across his angry eyes like a flash of lightning over a dark sea.,"Elle aimait la façon dont la lumière traversait ses yeux en colère, comme un éclair sur une mer sombre.",Elle aimait la façon dont la lumière traversait ses yeux en colère comme un éclair de lumière sur une mer sombre.
"I'm fuller than I've ever been, stretched and aching with a pleasure I can barely process.","Je n'ai jamais été aussi rempli, étiré et endolori par un plaisir que j'ai du mal à assimiler.","Je suis plus rassasié que je ne l'ai jamais été, étiré et endolori par un plaisir que je peux à peine comprendre."
"""I'm sorry you had to leave a job you loved, the place you grew up,"" I say, and I mean it.","Je suis désolé que tu aies dû quitter un travail que tu aimais, l'endroit où tu as grandi, dis-je, et je le pense vraiment.","""Je suis désolé que tu aies dû quitter un travail que tu aimais, l'endroit où tu as grandi,"" dis-je, et"
"It's the least I can do.""",C'est le moins que je puisse faire.,C'est le moins que je puisse faire.
Her heart thumped and she whistled the Imperial March from Star Wars.,Son cœur battait la chamade et elle siffla la Marche impériale de La Guerre des étoiles.,Son cœur battait fort et elle sifflait la Marche Impériale de Star Wars.
"He lifted her chin and kissed her, his lips pressing against hers in fervent desire.","Il lui souleva le menton et l'embrassa, ses lèvres se pressant contre les siennes dans un désir fervent.","Il lui souleva le menton et l'embrassa, ses lèvres pressées contre les siennes dans un désir fervent."
"""I love seeing you wearing that necklace,"" he murmured.","J'aime te voir porter ce collier, murmura-t-il.","« J'aime te voir porter ce collier », murmura-t-il."
"""So, I think I figured it out,"" Andi said, already completely fucking lost in whatever was on the iPad that she'd managed to get her hands on as she rolled onto her back.","Ah, j'ai trouvé, dit Andi, déjà complètement perdue dans ce qu'il y avait sur l'iPad sur lequel elle avait réussi à mettre la main, alors qu'elle se roulait sur le dos.","""Alors, je pense que j'ai compris"", dit Andi, déjà complètement perdue dans ce qu'il y avait sur l'iPad qu'elle avait"
"""We'd better get to work.""",Nous ferions mieux de nous mettre au travail.,Nous ferions mieux de nous mettre au travail.
His voice pours over me like melted chocolate.,Sa voix se déverse sur moi comme du chocolat fondu.,Sa voix se déverse sur moi comme du chocolat fondu.
"I'm sure they made the best decision, given the conditions.""","Je suis sûre qu'ils ont pris la meilleure décision, compte tenu des conditions.","""Je suis sûr qu'ils ont pris la meilleure décision, compte tenu des conditions."""
"I don't know how long we stand in my doorway, but I eventually slip out of his arms and lead him over to the couch.","Je ne sais pas combien de temps nous sommes restés sur le seuil de ma porte, mais j'ai fini par me défaire de son étreinte et je le conduis jusqu'au canapé.","Je ne sais pas combien de temps nous restons dans l'embrasure de ma porte, mais je finis par glisser hors de ses bras et"
"""I can't give you what you need.",Je ne peux pas te donner ce dont tu as besoin.,Je ne peux pas te donner ce dont tu as besoin.
"""I guess you weren't kidding about the whole birthright thing.""",Je suppose que tu ne plaisantais pas à propos de l'héritage culturel.,Je suppose que tu ne plaisantais pas à propos de cette histoire de droit d'aînesse.
"I have the overwhelming urge to kiss him there, and so I do.","J'ai une envie irrésistible de l'embrasser à cet endroit, et c'est ce que je fais.","J'ai une envie irrésistible de l'embrasser là, et c'est ce que je fais."
"Whether she had hidden it, or he hadn't looked closely enough to see it, he didn't know.","Qu'elle l'ait cachée ou qu'il ne l'ait pas regardée d'assez près pour la voir, il ne le savait pas.","Qu'elle l'ait caché ou qu'il n'ait pas regardé assez attentivement pour le voir, il ne savait pas."
I don't think I've ever met anyone so ready to experience joy.,Je crois que je n'ai jamais rencontré quelqu'un d'aussi enclin à éprouver de la joie.,Je ne pense pas avoir déjà rencontré quelqu'un d'aussi prêt à vivre la joie.
Mari leaned over to see.,Mari se pencha pour voir.,Mari s'est penchée pour voir.
She was always at the hospital.,Elle était toujours à l'hôpital.,Elle était toujours à l'hôpital.
It probably saved me.,Elle m'a probablement sauvé.,Cela m'a probablement sauvé.
"A bit worried about the storm, yeah.""","Je suis un peu inquiète à cause de la tempête, c'est tout.","""Un peu inquiet à propos de la tempête, oui."""
No sign of Inna anywhere.,Aucune trace d'Inna.,Aucun signe d'Inna nulle part.
"He's blinking up at the ceiling, and he's gone quiet.","Il cligne des yeux en regardant le plafond, et il est devenu silencieux.",Il cligne des yeux vers le plafond et il est devenu silencieux.
"""I'd go for a swim if I didn't worry about all the debris in the water.""",J'irai bien nager si je ne m'inquiétais pas de tous les débris dans l'eau.,"""J'irais nager si je ne m'inquiétais pas pour tous les débris dans l'eau."""
"Can't you get out of the contract?""",Tu ne peux pas rompre ce contrat ?,"""Ne pouvez-vous pas vous sortir du contrat ?"""
"Determined to ignore it, she cleared her throat, slapped a smile on her face and watched as Devyn's eyes narrowed on her as he reached over and plucked the phone out of her hand.","Déterminée à l'ignorer, elle se racla la gorge, afficha un sourire et regarda Devyn qui, les yeux rivés sur elle, s'approcha et lui enleva le téléphone des mains.","Déterminée à l'ignorer, elle se racla la gorge, afficha un sourire sur son visage et regarda les yeux de Devyn"
"""More,"" he responds.","Plus, répond-il.","""Plus"", répond-il."
"""Oh yes, we'll be married.","Oh oui, nous nous marierons.","""Oh oui, nous allons nous marier."""
Will there be?,Y en aura-t-il ?,Est-ce qu'il y aura?
He winced as a streak of pain shot through his face at her touch.,Il grimaça lorsqu'un trait de douleur traversa son visage à son contact.,Il grimace lorsqu'une douleur fulgurante lui traverse le visage à son toucher.
"It only takes one breach, and there'll be water and mess all over the bar.""",Il suffit d'une brèche pour qu'il y ait de l'eau et des dégâts partout dans le bar.,"""Il suffit d'une seule brèche, et il y aura de l'eau et du désordre partout dans le bar."""
"It's a necessity.""",C'est une nécessité.,C'est une nécessité.
My focus is on the Big Plates section of the menu until John's voice rumbles across the table.,Je me concentre sur la catégorie des grandes assiettes sur le menu jusqu'à ce que la voix de John retentisse à l'autre bout de la table.,Je me concentre sur la section des Grandes Assiettes du menu jusqu'à ce que la voix de John gronde à travers la table.
"""We talked about that,"" Andi pointed out as she googled Hillshire Hotels to see how they were holding up after yesterday, only to swallow hard when she saw the first headline.","Nous en avions déjà parlé, fit-elle remarquer, tout en cherchant sur Google ""Hôtels Hillshire"" pour voir comment ils s'en sortaient depuis la veille","""Nous avons parlé de cela"", a souligné Andi alors qu'elle cherchait Hillshire Hotels sur Google pour voir comment ils se portaient après"
"He'd never made promises, never offered more than he could give, and it was never anything that he couldn't live without, but God help him, he knew that he'd lose his fucking mind if he had to live without this.","Il n'avait jamais fait de promesses, n'avait jamais offert plus que ce qu'il pouvait donner, et ce n'était jamais quelque chose dont il ne pouvait pas se passer, mais que Dieu lui vienne en aide, il savait qu'il perdrait la tête s'il devait se passer de ça.","Il n'avait jamais fait de promesses, n'avait jamais offert plus qu'il ne pouvait donner, et ce n'était jamais quelque chose sans quoi il"
"He reached up and took down the mermaid sun catcher, then set it gently into the box, surrounding it with packing material.","Il tendit le bras et décrocha l'attrape-soleil en forme de sirène, puis le déposa délicatement dans la boîte, en l'entourant de papier bulle.","Il a tendu la main et décroché l'attrape-soleil sirène, puis l'a posé délicatement dans la boîte, en l"
Never knew what I was missing until now.,Je n'ai jamais su ce qui me manquait jusqu'à présent.,Je ne savais pas ce qui me manquait jusqu'à maintenant.
"Good-looking, hard-working, and sensitive, he was all that.","Beau, travailleur et sensible, il était tout cela.","Beau, travailleur et sensible, il avait tout pour lui."
"He grinned and lowered himself to her, his warm skin setting her afire more.","Il sourit et s'approcha d'elle, sa peau déjà chaude s'enflammant encore plus.","Il sourit et se pencha vers elle, sa peau chaude l'embrasant davantage."
"""I really don't think that I can do this,"" Andi stressed as she continued taking in the room that they were expected to stay in.","Je ne pense vraiment pas que je puisse le faire, souligna Andi en continuant d'observer la pièce dans laquelle ils sont censés séjourner.","""Je ne pense vraiment pas pouvoir faire ça,"" insista Andi tout en continuant d'observer la pièce où ils devaient rester."
"""You like me when I'm hard,"" he says, laughing.","Tu aimes quand je suis dur, réplique-t-il en riant.","""Tu m'aimes quand je suis dur,"" dit-il en riant."
I need to know what's going through that enigmatic head of his.,J'ai besoin de savoir ce qui se passe dans sa tête énigmatique.,J'ai besoin de savoir ce qui se passe dans cette tête énigmatique.
"""Are you worried you won't get off the island before the storm hits?""",Tu as peur de ne pas pouvoir quitter l'île avant la tempête ?,"""As-tu peur de ne pas pouvoir quitter l'île avant que la tempête n'arrive ?"""
"She'd saved him from death, for goodness sake.","Elle l'avait sauvé de la mort, pour l'amour du ciel.","Elle l'avait sauvé de la mort, pour l'amour du ciel."
"""Which is why I contacted Hillshire Hotels and asked them to send the files again when I let them know that you weren't going to be able to make it to New York to meet with their CEO.",C'est pourquoi j'ai contacté les Hôtels Hillshire pour qu'ils me renvoient une copie des dossiers et leur dire que vous ne pourriez pas vous rendre à New York pour rencontrer leurs PDG.,C'est pourquoi j'ai contacté Hillshire Hotels et leur ai demandé de renvoyer les fichiers quand je leur ai fait savoir que vous ne pour
"He had a good crew.""",Il avait un bon équipage.,Il avait un bon équipage.
She could swim another day.,Elle pourrait nager un autre jour.,Elle pourrait nager un autre jour.
"""It is and it isn't,"" she said, worrying her bottom lip between her teeth, wondering why she couldn't seem to figure out what she wanted.","Ça l'est et ça ne l'est pas, dit-elle, mordillant sa lèvre inférieure entre ses dents, se demandant pourquoi elle n'arrivait pas à comprendre ce qu'elle voulait","""C'est et ce n'est pas,"" dit-elle, s'inquiétant en se mordillant la lèvre inférieure, se demandant pourquoi elle"
And it's pretty far-fetched.,Et elle est assez farfelue.,Et c'est assez tiré par les cheveux.
"Seize this moment and hold it tight because we never know what the next moment's going to bring.""",Saisir ce moment et le serrer fort parce qu'on ne sait jamais ce que le moment suivant va nous apporter.,"Saisis ce moment et tiens-le fermement, car nous ne savons jamais ce que le prochain moment nous réserve."
"Until that terrible day, he'd always been able to protect his younger brother.","Jusqu'à ce jour terrible, il avait toujours été capable de protéger son jeune frère.","Jusqu'à ce jour terrible, il avait toujours pu protéger son jeune frère."
Looks like it started with Christopher.,On dirait que ça a commencé avec Christopher.,On dirait que ça a commencé avec Christopher.
She didn't want him feeling bound to her because she'd saved him or because he was physically attracted to her.,Elle ne voulait pas qu'il se sente lié à elle parce qu'elle l'avait sauvé ou parce qu'il était physiquement attiré par elle.,Elle ne voulait pas qu'il se sente lié à elle parce qu'elle l'avait sauvé ou parce qu'il était physiquement attiré par elle.
"I'm fucking Johnny like an animal, getting closer to God, using the rhythm of the music to drive us both insane.","Je baise Johnny comme un animal, me rapprochant de Dieu, utilisant le rythme de la musique pour nous rendre tous les deux fous.","Je baise Johnny comme un animal, me rapprochant de Dieu, utilisant le rythme de la musique pour nous rendre fous tous les deux."
"Inna was waiting, and he didn't like to wait.","Inna attendait, et il n'aimait pas attendre.","Inna attendait, et il n'aimait pas attendre."
"She was surely tired too, but she hadn't complained a bit.","Elle aussi devait sûrement être fatiguée, mais elle ne s'était pas plainte.","Elle était sûrement fatiguée aussi, mais elle ne s'était pas plainte du tout."
"He bent his head, and her lips met his with a slow kiss.",Il pencha la tête et ses lèvres rencontrèrent les siennes dans un lent baiser.,Il pencha la tête et ses lèvres rencontrèrent les siennes dans un lent baiser.
A large percentage of guests going to the Winter Wonderland in January are only going to kill time and the others are locals just going so that their children can go on the ice slides.,Une grande partie des visiteurs qui se rendent au Winter Wonderland en janvier n'y vont que pour tuer le temps et les autres sont des locaux qui viennent juste pour que leurs enfants puissent faire des glissades sur la glace.,Un grand pourcentage des visiteurs se rendant au Winter Wonderland en janvier y vont simplement pour tuer le temps et les autres sont des locaux qui y vont simplement
I can't believe I hadn't noticed when the music stopped.,Je ne peux pas croire que je n'ai pas remarqué que la musique s'était arrêtée.,Je n'arrive pas à croire que je n'avais pas remarqué quand la musique s'est arrêtée.
"And although John isn't technically a virgin, I can't help but feel like I'm about to deflower him.","Et bien que John ne soit pas techniquement vierge, je ne peux m'empêcher de penser que je suis sur le point de le déflorer.","Et bien que John ne soit pas techniquement vierge, je ne peux m'empêcher de sentir que je suis sur le point de le dé"
"""Why can't you leave us all alone?",Pourquoi ne pouvez-vous pas nous laisser tranquilles ?,Pourquoi ne peux-tu pas nous laisser tous tranquilles ?
"Again, with the stupid.","Encore une fois, c'est stupide.","Encore, avec les bêtises."
"He believed me for years.""",Il m'a cru pendant des années.,Il m'a cru pendant des années.
"The only thing I hear is my pounding heart, our mingled breaths, and the snick-snick-snick of...","La seule chose que j'entends, c'est mon cœur qui bat la chamade, nos respirations qui se mélangent et le bruit de...","La seule chose que j'entends, c'est mon cœur qui bat, nos respirations mêlées, et le clic-clic-clic"
"Sure, he'd enjoyed swimming in the oceanspent a couple years diving on WWII wrecks for the US Navy.","Bien sûr, il avait aimé nager dans l'océan  il avait passé quelques années à plonger à l'intérieur d'épaves de la Seconde Guerre mondiale pour l'US Navy.","Bien sûr, il avait aimé nager dans l'océan et avait passé quelques années à plonger sur des épaves de la Seconde Guerre mondiale pour"
"""Doesn't look like she got the message,"" Lucas said, sounding amused.","On dirait bien qu'elle ne l'a pas compris, rétorqua Lucas avec amusement.","""On dirait qu'elle n'a pas reçu le message"", dit Lucas, l'air amusé."
"""I think some of the other guys plan to come by the bar to help, so I don't have to have you here, but there'll be work if you want it.""","Je pense que d'autres gars ont prévu de venir au bar pour aider, donc tu n'es pas obligé de venir, mais il y aura du travail si tu le veux.","Je pense que certains des autres gars prévoient de passer au bar pour aider, donc je n'ai pas besoin de vous ici, mais il y"
She shielded her eyes from the bright sun and strained to see if she recognized the dark figure approaching from the northern section of the beach.,Elle se protégea les yeux du soleil et s'efforça de reconnaître la silhouette sombre qui s'approchait de la partie nord de la plage.,Elle protégea ses yeux du soleil éclatant et fit un effort pour voir si elle reconnaissait la silhouette sombre qui approchait de la partie nord
"Did you know the 1893 fair in Chicago was the celebration of four hundred years since Columbus landed?""",Savais-tu que la foire de 1893 à Chicago célébrait les quatre cents ans du débarquement de Christophe Colomb ?,Savais-tu que la foire de 1893 à Chicago était la célébration des quatre cents ans depuis l'arrivée de Colomb ?
"Against his mates' recommendations, he threw the rope ladder over the side and she came aboard.","Contre les recommandations de ses compagnons, il avait jeté l'échelle de corde par-dessus bord et elle était montée à bord.","Contre les recommandations de ses amis, il a jeté l'échelle de corde sur le côté et elle est montée à bord."
"""Carta Hotels' board has decided after careful consideration that it might be in their best interest to find someone who shares their vision,"" Devyn said, looking lost in thought as he absently drummed his fingertips against the armrest.","Les membres du conseil d'administration des Hôtels Carta ont décidé, après mûre réflexion, qu'il était dans leur intérêt de chercher quelqu'un qui partageait leur vision, dit Devyn semblant perdu dans ses pensées alors que ses doigts pianotaient distraitement sur le l'accoudoir du canapé.","""Le conseil d'administration de Carta Hotels a décidé, après mûre réflexion, qu'il serait peut-être dans leur intérêt de trouver quelqu'un qui"
"""I quit!"" she managed to get out before returning to mumbling, ""We're going to die!"" over and over again as she released the cutest fucking sniffles while he did his best to stop fucking smiling.","Elle réussit à dire : ""Je démissionne !"" avant de se remettre à marmonner : ""On va mourir !», encore et encore, en lâchant un reniflement des plus mignons, tandis qu'il faisait de son mieux pour arrêter de sourire.","""Je démissionne !"" réussit-elle à dire avant de retourner à ses murmures, ""Nous allons mourir !"" encore et encore tout en laissant"
"How would he tell her that he wanted to stay on the island, wanted to take a chance with her?","Comment allait-il lui dire qu'il voulait rester sur l'île, qu'il voulait tenter sa chance avec elle ?","Comment lui dirait-il qu'il voulait rester sur l'île, qu'il voulait tenter sa chance avec elle ?"
"John...I don't know what he's doing, but he is looking at me, and suddenly I feel exposed.","je ne sais pas ce qu'il fait, mais il me regarde, et soudain, je me sens exposé.","Jean... je ne sais pas ce qu'il fait, mais il me regarde, et soudain je me sens exposée."
"I also found the emails and letters from Hillshire Hotels to the fake account that Mr. Anderson set up, informing him of the hotel's dire situation.","J'ai également trouvé les e-mails et les lettres envoyés par les Hôtels Hillshire au faux compte créé par M. Anderson, l'informant de la situation désastreuse de l'hôtel.","J'ai également trouvé les e-mails et les lettres de Hillshire Hotels envoyés au faux compte que M. Anderson a créé, l'inform"
"We'd sometimes grab a bite to eat afterward.""",Nous allions parfois manger un morceau après.,Nous allions parfois manger un morceau après.
"""I assume he felt obligated to finish out his contract as privateer.",Je suppose qu'il s'était senti obligé de terminer son contrat de corsaire.,Je suppose qu'il s'est senti obligé de terminer son contrat en tant que corsaire.
Of course she could read.,"Bien sûr, qu'elle savait lire.",Bien sûr qu'elle pouvait lire.
Too bad diverboy hadn't shown any instalove back.,Dommage que le plongeur n'ait pas eu le coup de foudre en retour.,Dommage que diverboy n'ait montré aucun signe de coup de foudre en retour.
Is that heat in his voice?,Y a-t-il de la chaleur dans sa voix ?,Est-ce de la chaleur dans sa voix ?
"It's a hot day, but inevitably cooler up here than it would be in the city.","Il fait chaud, mais il fait indéniablement plus frais ici qu'en ville.","C'est une journée chaude, mais forcément plus fraîche ici que ce ne serait en ville."
"""Well, this was fun,"" Andi said brightly with a satisfied sigh as she made her way back to the elevator.","Eh bien, c'était amusant, dit Andi avec un soupir de satisfaction en retournant vers l'ascenseur.","""Eh bien, c'était amusant"", dit Andi avec enthousiasme et un soupir satisfait en se dirigeant vers l'ascenseur."
"""I like you too much, I think.""","Je t'aime trop, je crois.","Je t'aime trop, je pense."
Even more unusual up in New Bromley.,C'est encore plus rare à New Bromley.,Encore plus inhabituel là-haut à New Bromley.
"""We're well equipped for dark, then.""","Nous sommes bien équipés pour la nuit, alors.","""Nous sommes bien équipés pour l'obscurité, alors."""
"He poked at it with a piece of driftwood, trying to see if it had tentacles, but all that was left were stubsmost had been sheared off as the tide brought the jellyfish to shore.""","Il la toucha avec un morceau de bois flotté, essayant de voir si elle avait des tentacules, mais il ne restait que des bouts  la plupart avaient été arrachés quand la marée avait ramené la méduse sur le rivage.","Il le piqua avec un morceau de bois flotté, essayant de voir s'il avait des tentacules, mais il ne restait plus que"
Chase had taken the money and built the bar.,Chase avait pris l'argent et construit le bar.,Chase avait pris l'argent et construit le bar.
"As long as I'm with you, everything will be fine.""","Tant que je serai avec toi, tout ira bien.","""Tant que je suis avec toi, tout ira bien."""
"""I'll have your name added to the list,"" he promised, making a mental note to put her name on the list if she was still here at the end of the week.","Je ferais ajouter votre nom à la liste, promit-il, en le notant dans un coin de sa tête au cas où elle travaillait encore là d'ici la fin de la semaine.","""Je vais faire ajouter votre nom à la liste"", promit-il, en prenant une note mentale de mettre son nom sur la liste si elle était"
"""Looks like he passed out,"" the guard said.","On dirait qu'il s'est évanoui, dit le garde.","""On dirait qu'il a perdu connaissance"", a déclaré le garde."
"Not enough places to hide.""",Il n'y a pas assez d'endroits où se cacher.,"""Pas assez d'endroits pour se cacher."""
"""You'd be surprised.",Tu pourrais être surpris.,Tu serais surpris.
John nudges my shoulder when one woman tells me she earned her bachelor's degree listening to me while she studied.,John me donne un coup d'épaule lorsqu'une femme me dit qu'elle a obtenu sa licence en m'écoutant pendant qu'elle étudiait.,John me donne un coup d'épaule quand une femme me dit qu'elle a obtenu sa licence en m'écoutant pendant qu'elle étudiait.
Or no shirt.,Ou sans chemise aussi.,Ou pas de chemise.
"It's as if all the weeks and months of wanting him or trying not to want him, have coalesced into an incessant need.",C'est comme si toutes les semaines et les mois passés à le désirer ou à essayer de ne pas le désirer s'étaient transformés en un besoin incessant.,C'est comme si toutes les semaines et les mois à le désirer ou à essayer de ne pas le désirer s'étaient fondus en un besoin
Too close.,Trop proche.,Trop près.
I'll hide in the dune grassI want to hear you break his heart.,"Je me cacherai dans les dunes, je veux t'entendre lui briser le cœur.",Je me cacherai dans les herbes des dunes. Je veux t'entendre lui briser le cœur.
"He was her boss and she was a complication that he didn't need right now, Devyn reminded himself only to realize that he didn't care.","Il était son patron et elle était une complication dont il n'avait pas besoin en ce moment, se rappela Devyn juste pour se rendre compte qu'il s'en fichait.","Il était son patron et elle était une complication dont il n'avait pas besoin en ce moment, se rappela Devyn pour réaliser qu'il s'en"
"""Saturday works.""","Samedi, ça marche.","""Samedi, ça marche."""
He pulled out his razor and cream.,Il sortit son rasoir et sa crème de rasage.,Il sortit son rasoir et sa crème.
Appreciate it.,L'apprécier.,Je l'apprécie.
"Making a mental note about that for later, he set it aside only to frown when he saw the financial report beneath it.","Il le nota mentalement pour plus tard et la mit de côté, mais fronça les sourcils en voyant le rapport financier qui se trouvait en dessous.","Il prit une note mentale à ce sujet pour plus tard, puis il l'écarta, mais fronça les sourcils en voyant le rapport financier en dessous"
Inna's head snapped up.,La tête d'Inna se releva d'un coup.,La tête d'Inna se redressa brusquement.
The picture was a total diversion.,Le tableau était une véritable diversion.,La photo était une vraie diversion.
"""Careful,"" he says as I step over the edge.","Attention, dit-il alors que j'enjambe le bord.","""Attention,"" dit-il alors que je franchis le bord."
"You've taken that thing a million times.""",Tu l'as pris un million de fois.,"""Tu as pris cette chose un million de fois."""
"""Just ignore him,"" she said with a conspiratorial wink and smile.","Ignorez-le simplement, dit-elle avec un clin d'œil complice et un sourire.","""Ignore-le simplement"", dit-elle avec un clin d'œil et un sourire conspirateurs."
All Mine Series:,Série All Mine :,Toute la série à moi
How could he consider this?,Comment pouvait-il envisager cela ?,Comment pourrait-il envisager cela ?
"""Since I was the one that introduced you, yes.""","Oui, puisque c'est moi qui vous ai présenté.","Puisque c'est moi qui te l'ai présenté, oui."
"""Me too,"" he says and kisses me gently.","Moi aussi, dit-il en m'embrassant doucement.","""Moi aussi"", dit-il et m'embrasse doucement."
"And I don't see him again until the air starts to cool, and the leaves begin to change color.",Et je ne l'ai plus revu jusqu'à ce que l'air commence à se rafraîchir et que les feuilles commencent à changer de couleur.,Et je ne le revois plus jusqu'à ce que l'air commence à se rafraîchir et que les feuilles commencent à changer de
"""It's a lot of work.""",C'est beaucoup de travail.,C'est beaucoup de travail.
"""Clearly, it likes you too.""","Manifestement, tu lui plais aussi.","""Clairement, il t'aime aussi."""
"In real life, he was better than any fantasy, and things were simply too perfect.","Dans la vraie vie, il était mieux que dans n'importe quel fantasme, et les choses étaient tout simplement trop parfaites.","Dans la vraie vie, il était mieux que n'importe quel fantasme, et les choses étaient simplement trop parfaites."
"""You mean your room,"" Lucas pointed out as Devyn sat there, clenching his jaw as he met his best friend's gaze head-on.","Tu veux dire ta chambre, fit remarquer Lucas alors que Devyn s'asseyait, serrant la mâchoire alors qu'il croisait le regard de son meilleur ami.","""Tu veux dire ta chambre"", fit remarquer Lucas alors que Devyn était assis là, serrant sa mâchoire en affrontant le regard de"
My patience is thin.,Ma patience a atteint ses limites.,Ma patience est à bout.
"Oh gods, how long had he been watching?","Mon Dieu, depuis combien de temps regardait","Oh dieux, depuis combien de temps l'observait-il ?"
"""And we don't know when the portrait was paintedwhether it was before he disappeared, or afterward, on Amelia's direction.","Et nous ne savons pas quand le portrait a été peint, si c'était avant sa disparition, ou après, sur les instructions d'Amelia.","""Et nous ne savons pas quand le portrait a été peint, qu'il soit avant sa disparition ou après, sur la demande d'Amélia"
"He raised his gaze to meet hers, and for a moment, ""spend the night"" took on a whole new meaning.","Il leva son regard pour rencontrer le sien et, pendant un instant, ""passer la nuit"" prit une toute nouvelle signification.","Il leva les yeux pour rencontrer les siens, et pendant un instant, ""passer la nuit"" prit un tout nouveau sens."
"""You can spend next Christmas with my family,"" she said with a firm nod as though that settled everything.","Tu peux venir passer le prochain Noël avec ma famille, dit-elle avec un hochement de tête ferme, comme si ça réglait tout.","""Tu peux passer le prochain Noël avec ma famille"", a-t-elle dit avec un hochement de tête ferme, comme si cela réglait tout"
"""Ditch the shoes,"" Chase said.","Enlève tes chaussures, dit Chase.","""Enlève les chaussures,"" dit Chase."
He pulled her farther under him.,Il l'attira plus loin sous lui.,Il l'a tirée plus loin sous lui.
"""The park, silly.","Le parc, idiot.","Le parc, idiot."
"Christ, out of all the women that he'd sent to lure the bastard, the secretaries, assistants, and that fucking hooker, and the woman that had finally brought him to his knees was a small woman who had no fucking idea what she was getting herself into.","Bon sang, parmi toutes les femmes qu'il avait envoyé pour appâter ce salaud, les secrétaires, les assistantes, et cette putain de prostituée, celle qui l'avait finalement mis à genoux était une petite femme qui n'avait aucune putain d'idée de ce dans quoi elle s'engageait.","Christ, de toutes les femmes qu'il avait envoyées pour séduire le bâtard, les secrétaires, les assistantes, et cette put"
"That looked confident, didn't it?","Elle avait l'air sûre d'elle, n'est-ce pas ?","Ça avait l'air confiant, n'est-ce pas ?"
"""I'll walk you out.""",Je vais te raccompagner.,Je vais te raccompagner.
"I want to engage him, to bring back the cheeky inquisitive guy that used to grab lunch with me every other day.","Je veux le faire parler, faire revenir le curieux insolent qui avait l'habitude de déjeuner avec moi tous les deux jours.","Je veux le faire réagir, retrouver ce type espiègle et curieux qui déjeunait avec moi tous les deux jours."
My skin there is on fire.,"Ma peau, à cet endroit, est en feu.",Ma peau là est en feu.
"""I try to get the early classes, so I can be done by early afternoon.""",J'essaie de prendre les premiers cours pour pouvoir terminer en début d'après-midi.,J'essaie d'avoir les cours tôt pour pouvoir finir en début d'après-midi.
"A butterscotch leather jacket hangs off his frame like it was made for him, and the burgundy button-down he has on underneath makes the copper and red highlights in his beard pop.","Une veste en cuir caramel lui colle à la peau comme si elle avait été conçue pour lui, et la chemise bordeaux qu'il porte en dessous fait ressortir les reflets cuivrés et rouges de sa barbe.","Une veste en cuir butterscotch pend sur son cadre comme si elle avait été faite pour lui, et la chemise bourdeaux qu'il porte"
Then sing her heart out.,Puis chanter à tue-tête.,Puis elle chante à pleins poumons.
At least I try to.,"Du moins, j'essaie.","Au moins, j'essaie."
"Too many times, he'd stopped himself.","Trop de fois, il s'en était empêché.","Trop souvent, il s'était arrêté."
"It's not my smile, so I tamp down my jealousy.","Ce n'est pas mon sourire, alors j'étouffe ma jalousie.","Ce n'est pas mon sourire, alors je réprime ma jalousie."
"Oh, and you make soup.","Oh, et tu fais de la soupe.","Oh, et tu fais de la soupe."
"Dyer rolls his lips inward as I eye him, and I can't help but poke at him.","Les lèvres de Dyer se retroussent quand je le regarde, et je ne peux pas m'empêcher d'insister.","Dyer roule ses lèvres vers l'intérieur alors que je l'observe, et je ne peux m'empêcher de le taquiner."
"Clearing his throat uncomfortably, Thomas Brandon, assistant manager of the Carta Castle Hotel, said, ""He quit.""","Se raclant la gorge, Thomas Brandon, directeur adjoint de l'hôtel Carta Castle, déclara :","S'éclaircissant la gorge de manière inconfortable, Thomas Brandon, le directeur adjoint de l'hôtel Carta Castle, dit : ""Il a"
"""As soon as possible.""",Dès que possible.,Dès que possible.
His eyes no doubt follow John around the room just as mine do.,"Ses yeux suivent sans doute John dans la pièce, tout comme les miens.",Ses yeux sans doute suivent John autour de la pièce tout comme les miens.
