sources,references,translations
If he knew her fantasies.,Si seulement il connaissait ses fantasmes.,Ça dépend de ce qu'il sait de ses fantasmes.
"She keeps every door open, as if inviting partygoers to slip away and indulge in whatever they might fancy.","Elle laisse toutes les portes ouvertes, comme si elle invitait les fêtards à s'éclipser et à se laisser aller à leurs envies.","Ça fait comme si elle laissait toutes les portes ouvertes, comme si elle invitait les convives à s'échapper et à se laisser aller à ce qu'ils auraient de mieux."
"""Did you come out before you moved here or after?""",As-tu fait ton coming out avant d'emménager ici ou après ?,Êtes-vous sorti avant de venir ici ou après ?
"When I run a slick fingertip around his hole, he loses the battle, surging up and into the back of my throat.","Lorsque je passe le bout d'un doigt luisant sur le pourtour de son anus, il perd la bataille, s'arc-boutant  et s'enfonçant au fond de ma gorge.","Quand je trace un doigt humide autour de son anus, il perd la bataille, se jetant dans le fond de ma gorge."
"""Remember, this is a story.",N'oublie pas que c'est une histoire.,"Ça, c'est une histoire."
As far-fetched as the story the merfolk told?,Était-elle aussi farfelue que l'histoire racontée par le peuple des mers ?,Être aussi improbable que l'histoire racontée par les habitants des mers ?
"""And no rule says we have to meet up for lunch.""",Et aucune règle ne dit que nous devons nous retrouver pour déjeuner.,Ça ne dit pas que nous devions nous rencontrer pour le déjeuner.
"""I know it's a tattoo, silly mermaid.","Je sais que c'est un tatouage, stupide sirène.","Ça, c'est un tatouage, taideuse."
"And had given me the sweetest, softest kiss.",Et il m'avait donné le plus doux des baisers.,"Ça faisait un an que je n'avais pas vu de lui, et il m'avait donné le plus doux et le plus tendre baiser."
"Relieved that this was finally over, Devyn reached for his pen and-","Soulagé d'en finir, Devyn saisit son stylo et...","Relievé que cela était enfin fini, Devyn s'approcha de son stylo et..."
"For the most part, the scene is still.","La plupart du temps, la scène est immobile.",Ça reste pour l'essentiel calme.
He rubbed his arms to silence the tingling she'd caused.,Il se frotta les bras pour faire taire les picotements qu'elle avait provoqués.,Il se frotta les bras pour taire le frisson qu'elle lui avait causé.
"When she hesitated, he looked up and met her gaze as he said, ""Please,"" and found herself lying down as she noted the pained expression in his beautiful eyes.","Lorsqu'elle hésita, il leva les yeux et croisa son regard en disant : ""S'il te plaît"", et elle se retrouva allongée en remarquant l'expression de douleur dans ses beaux yeux.","Ça fait longtemps que je ne t'ai pas embrassée, dit-il en se penchant vers elle."
"I'm nearing six feet, but John Burton's got a good five inches on me, at least.","J'approche le mètre quatre-vingt-dix, mais John Burton fait au moins cinq centimètres de plus que moi.","Je mesure près de 1,80 mètre, mais John Burton a au moins cinq centimètres de plus que moi."
"""Let's enjoy this evening together, okay?","Profitons de cette soirée ensemble, d'accord ?","Ça fait bien, allons profiter de cette soirée ensemble, d'accord ?"
"As long as it's been, I'm still sad when I think about him.","Malgré tout le temps passé, je suis toujours triste quand je pense à lui.","Ça fait longtemps que je ne l'ai pas vu, mais je suis toujours triste quand je pense à lui."
As if she didn't already have enough problems.,Comme si elle n'avait pas déjà assez de problèmes.,Ça ne lui ajouterait pas de problèmes supplémentaires.
"I sit up, feeling like I've been hit by a cement lorry.","Je me redresse, avec l'impression d'avoir été renversé par un camion benne.","Je me redresse, comme si j'avais été frappé par un camion de béton."
"""You owe me more of an explanation.""",Tu me dois plus d'explications.,Ça t'oblige à m'expliquer davantage.
"It's slow and sweet and almost makes me miss my next cue, but I wouldn't have stopped the kiss if he hadn't pulled away.","C'est lent et doux, me faisant presque rater la chanson suivante à préparer, mais je n'aurai pas arrêté le baiser s'il ne s'était pas éloigné.","Ça est lent, doux et presque me fait manquer mon prochain coup, mais je n'aurais pas arrêté le baiser s'il n'avait pas cessé."
"""Make no mistake, if you run, I will chase you.","Ne te méprends pas, si tu t'enfuis, je te poursuivrai.","Ça ne trompe personne, si tu te cache, je te poursuivrai."
He grabbed her hand and half dragged her as he took off running.,Il lui prit la main et la traîna à moitié pendant qu'il se mettait à courir.,"Il lui prit la main et la traîna un peu, tandis qu'il s'enfuyait."
"For most of her life, she'd felt lost, but when she was in Devyn's arms, she felt like she was exactly where she was supposed to be and that scared her.","Pendant la majeure partie de sa vie, elle s'était sentie perdue, mais lorsqu'elle était dans les bras de Devyn, elle avait l'impression d'être exactement là où elle devait être et ça l'effrayait.","Ça faisait longtemps qu'elle se sentait perdue, mais quand elle était dans les bras de Devyn, elle se sentait comme s'il lui avait fallu être là et cela la terrifiait."
"""John,"" I say after I set up the first block of songs for the night.",dis-je après avoir lancé le premier bloc de chansons de la soirée.,"Ça va, dit-je après avoir mis en place le premier bloc de chansons de la soirée."
"Like, when his parents announced they were getting divorced.",Comme lorsque ses parents ont annoncé qu'ils divorçaient.,"Ça, comme quand ses parents ont annoncé qu'ils se séparaient."
I set the paper aside and look at the bottle of lube.,Je mets le papier de côté et regarde la bouteille de lubrifiant.,Je mets de côté le papier et regarde la bouteille de lubrifiant.
I need to steer us toward safer ground.,J'ai besoin de nous diriger vers un terrain plus sûr.,Ça me faut pour nous diriger vers un terrain plus sûr.
"You'll get a formal letter asking you to vacate, but I thought I'd stop in and tell you personally.","Tu recevras une lettre officielle te demandant de quitter les lieux, mais j'ai pensé que c'était mieux de passer te le dire personnellement.","Ça va te donner un courrier formel pour te demander de quitter, mais j'ai pensé que je te dirais personnellement."
"""They fell in love.""",Ils sont tombés amoureux.,Ça a fait tomber les deux en amour.
"""It's not exactly appropriate for a restaurant,"" Andi mumbled sadly, because she would actually love to go to dinner with him.","Ce n'est pas vraiment approprié pour un restaurant, marmonna Andi avec tristesse, parce qu'elle aurait vraiment aimé aller dîner avec lui.","Ça n'est pas exactement approprié pour un restaurant, marmonna tristement Andi, car elle aimait vraiment dîner avec lui."
The deck railing creaked as he grasped it.,La rambarde du pont grinça lorsqu'il la saisit.,L'échelle du rail du pont craqua lorsqu'il la saisit.
"""He's the guy that's made you so happy, your entire body language has changed.",C'est lui qui t'a rendu si heureux que ton langage corporel a changé.,"Ça, c'est l'homme qui t'a rendu si heureux, ton comportement a changé."
"What's wrong with my couch?""",Qu'est-ce qui ne va pas avec mon canapé ?,Ça va ?
John is handling this much better than I am.,John gère cela beaucoup mieux que moi.,Ça va mieux pour John que pour moi.
"They settle on my hips, and he squeezes hard.",Elles se posent sur mes hanches et il serre fort.,Ça se fixe sur mes hanches et il me presse fort.
She pushed her hair over her shoulders and headed to the beach walkway so she could see the pier up close and inspect the damage.,Elle repoussa ses cheveux sur ses épaules et se dirigea vers la promenade de la plage afin de voir la jetée de plus près et d'inspecter les dégâts.,Elle fit glisser ses cheveux sur ses épaules et se dirigea vers la promenade du bord de mer pour voir la jetée de près et inspecter les dégâts.
"Even when you're not being real, there's still a truth behind everything you do and say.""","Même quand tu te caches, il y a toujours une vérité derrière tout ce que tu fais et dis.","Ça reste vrai, même quand tu n'es pas vrai, il y a toujours une vérité derrière ce que tu fais et ce que tu dis."
"I'd give it to him, I'm sure, regardless.","Je le lui donnerais, j'en suis sûr, peu importe ce que c'est.","Ça lui arriverait, je suis sûr, quoi qu'il arrive."
"He turned away, sure that his cheeks had flamed at the sight.","Il se détourna, certain que ses joues s'étaient enflammées à cette vue.","Ça lui avait fait rougir, sûr qu'il avait rougi de la vue."
"""I told you, he hates this.""","Je te l'ai dit, il déteste tout ça.","Ça lui fait mal, comme je t'ai dit."
"""The renovations are moving along.",Les rénovations avancent.,Les travaux de rénovation avancent.
If only Chase knew who watched out for whom.,Si seulement Chase savait qui surveillait qui.,Ça serait dommage si Chase savait qui gardait qui.
"""Am I too loud?"" John looks so guilty I feel like I should be apologizing.",John paraît tellement coupable que j'ai l'impression que c'est moi qui devrais m'excuser.,Ça me semble trop fort ?
"She looked small against the vast ocean, like a grain of sand on the beach.","Elle paraissait si petite face à l'immensité de l'océan, comme un grain de sable sur la plage.","Ça lui donnait l'air d'une graine de sable sur la plage, face à l'immensité de l'océan."
"He snatched his hand away, blood rushing to his face at the thought she'd caught him fondling her while she was asleep.","Il retira sa main, le sang lui montant au visage à l'idée qu'elle l'ait surpris en train de la caresser pendant qu'elle dormait.","Ça, c'est trop ! Il retira sa main, le sang montant à la tête à l'idée qu'elle l'avait pris en train de caresser sa femme alors qu'elle dormait."
He couldn't be more confusing if he tried.,Il ne pouvait  pas être plus déroutant même s'il essayait.,Ça ne pouvait être plus confus s'il en avait essayé.
"Luke had always preferred the whale, and they'd passed up a turn on the wheel numerous times to wait for the blue cart to come available.","Luke avait toujours préféré ""la baleine"", et ils avaient renoncé plusieurs fois à un tour de roue pour attendre que la cabine bleue se libère.","Luke avait toujours préféré le baleine, et ils avaient renoncé à une fois de plus à prendre la barre pour attendre que le chariot bleu soit disponible."
He shrugged and set the last glass ornament in the box.,Il haussa les épaules et déposa le dernier ornement en verre dans la boîte.,"Ça suffit, dit-il en haussant les épaules, et il posa le dernier ornement en verre dans la boîte."
"""Something like that.""",Quelque chose comme ça.,Ça ressemble à ça.
"The queen shielded her eyes and looked to the bar, now simmering and smoking.","La reine se protégea les yeux et regarda le bar, maintenant réduit en un tas frémissant et fumant.","La reine se couvrit les yeux et regarda le bar, qui commençait à fumer."
"Smoke hadn't filled the bedroom, but something was burning somewhere in the bar.","La fumée n'avait pas envahi la chambre, mais quelque chose brûlait quelque part dans le bar.","Ça n'avait pas rempli la chambre de fumée, mais quelque chose brûlait dans le bar."
The number of times I've fantasized about this very moment is incalculable.,Le nombre de fois où j'ai fantasmé sur ce moment précis est incalculable.,Ça fait des années que je rêve de ce moment-là.
"""Next week,"" Chase said.","La semaine prochaine, dit Chase.","Ça sera la semaine prochaine, dit Chase."
"they didn't have time for another round of sex, even if he thought it was a good idea, which it wasn't.","Il ne pouvait pas s'impliquer et ils n'avaient pas le temps pour une autre partie de jambes en l'air, même s'il pensait que c'était une bonne idée; ce qui n'était pas le cas.","Ça ne leur laissait pas le temps de faire une autre fois l'amour, même si il pensait qu'il était une bonne idée, ce qui n'était pas le cas."
"""I'm sorry, Devyn,"" Andi said, wishing that she'd never brought it up.","Je suis désolée, Devyn, déclara Andi, souhaitant n'avoir jamais abordé le sujet.","Ça va, Devyn, dit Andi, désirant qu'elle n'ait jamais parlé de ça."
He's a self-talker.,Il se parle à lui-même.,Ça fait un temps qu'il parle à lui-même.
"""Five times?"" he asked as they headed down a side street towards the long line of apartment complexes that lined the street.",reprit-il alors qu'ils se dirigeaient vers une rangée d'appartements qui bordait un des côtés de la rue dans laquelle ils se trouvaient.,Ça fait cinq fois ?
He eyes the crowd of reporters like he wants to tear them apart with his bare hands.,Il regarde la foule des journalistes comme s'il voulait les déchiqueter à mains nues.,"Ça lui fait peur, il regarde la foule de journalistes comme s'il voulait les déchirer à mains nues."
Time to choose the future.,Il était temps de choisir l'avenir.,Ça fait du temps que je dois choisir mon avenir.
"""Is that a bad thing?"" he asked as they slowly made their way past the reason why they'd been stuck on the highway for the past two hours as the road crew pulled back the orange cones.",demanda-t-il alors qu'ils dépassaient lentement la raison pour laquelle ils étaient restés bloqués sur l'autoroute depuis deux heures alors que l'équipe de sécurité routière retirait les cônes orange.,Ça n'est-il pas une chose mauvaise ?
"""Don't think about all that stuff right now,"" she said.","Ne pense pas à tout cela pour l'instant, dit-elle.","Ça ne te préoccupe pas pour l'instant, dit-elle."
"Instead, he'd left the clothes and shoes strewn about and his books and magazines piled around the room.","Au lieu de cela, il avait laissé les vêtements et les chaussures éparpillés, les livres et les magazines empilés dans la pièce.","Ça, c'était un peu trop, pensa-t-il."
"""Hey, mister,"" she said.","Hé, monsieur, dit-elle.","Ça va, monsieur, dit-elle."
"It took time to figure out how to turn my love of music into a career.""",Il m'a fallu du temps pour comprendre comment transformer mon amour de la musique en carrière.,Ça a fallu du temps pour savoir comment transformer mon amour de la musique en une carrière.
"Reluctantly, hands shaking so badly I can barely get them to do my bidding, I click.","À contrecœur, les mains tremblant à tel point que j'ai du mal à les faire fonctionner, je clique.","Reluctamment, les mains tremblantes à tel point que je ne peux presque pas les faire obéir, je clique."
"He was on a sunny beach, and the wind was light, hugging.","Il se trouvait sur une plage ensoleillée, et le vent était léger, enveloppant.","Ça faisait chaud, il était sur une plage ensoleillée et le vent était doux et caressant."
The duvet was high-quality cotton and cool to the touch in the muggy room.,La couette était en coton de haute qualité et fraîche au toucher dans la pièce moite.,La couette était en coton de qualité et froide à la touche dans la chambre chaude.
"""That porn you were going to tell me about?""","Alors, ce porno dont tu allais me parler ?","Ça, le porno que tu voulais me dire ?"
"Worth your forgiveness.""",S'il vaut la peine que tu lui pardonnes.,Ça vaut ta clémence.
"Numbness flowed through him like molasses, and he clenched his biceps.",Une sensation d'engourdissement le traversa comme de la mélasse et il serra les biceps.,"Ça lui faisait du mal, comme si le sang avait été remplacé par du miel, et il serrait ses biceps."
She'd use whatever she could to get him to stick around long enough to fall in love.,Elle ferait tout ce qu'elle pourrait pour qu'il reste assez longtemps pour tomber amoureux.,"Ça, elle l'utiliserait pour le faire rester assez longtemps pour qu'il tombe amoureux d'elle."
"He set the glass of water in front of her, then drew up a tall beer for himself.","Il posa le verre d'eau devant elle, puis se servit une grande bière.","Il posa la verre d'eau devant elle, puis se procura une bière."
They started following her.,Ils ont commencé à la suivre.,Ça a commencé à la suivre.
"I don't want to fall this fast, but I don't know how to stop the slide.","Je ne veux pas tomber amoureux aussi vite, mais je ne sais pas comment arrêter la chute.","Ça ne va pas vite, mais je ne sais pas comment arrêter la chute."
Local teacher fired after claims he seduced a student.,Un enseignant local licencié après avoir été accusé d'avoir séduit un élève.,Un professeur local a été licencié après des accusations de l'avoir séduit une élève.
John is at the podium now.,John est maintenant sur le podium.,Ça fait maintenant un mois que John est à la tribune.
"""Michael John Dalton is innocent,"" the older woman begins.","""Michael John Dalton est innocent"", commence la femme la plus âgée.","Michael John Dalton est innocent, commence la femme plus âgée."
Maybe he'd reach someone who could help in time.,Peut-être qu'il aurait pu joindre quelqu'un qui pourrait l'aider à temps.,Ça pourrait arriver qu'il parvienne à contacter quelqu'un qui pourrait l'aider à temps.
The positive.,Les choses positives.,Ça a un côté positif.
"""He's trying to get up.""",Il essaie de se lever.,Ça tente de se relever.
This is a tiny lie.,C'est un petit mensonge.,Ça fait un petit mensonge.
"But yours isn't much better.""",Mais le tien n'est pas beaucoup mieux.,Ça ne te va pas mieux que moi.
"""Welcome to the Emerald Cove.",Bienvenue à Emerald Cove.,Bienvenue à l'Emeraude Cove.
"""Do you have a problem with long hours?""",Est-ce que les grandes amplitudes horaires vous posent un problème ?,Ça te pose-t-il des problèmes de longues heures ?
He thinks he can bully me into marriage.,Il pense qu'il peut faire pression pour que je me marie.,Ça veut dire qu'il croit pouvoir me forcer à me marier.
"""I need to get the painting of Christopher.",Je dois récupérer le tableau de Christopher.,Ça me faut le tableau de Christopher.
"""You need to let him explain.",Tu dois le laisser s'expliquer.,Ça veut dire qu'il faut que tu laisse qu'il explique.
No point in hearing the same thing over and over.,Ce n'est pas la peine d'entendre la même chose encore et encore.,Ça ne sert à rien d'entendre la même chose à chaque fois.
"""2356 multiplied by 23.""","""2356 multiplié par 23.",2356 multiplié par 23.
"He ran his tongue lightly over her soft lips, tasting her again and again.","ll passa légèrement sa langue sur ses lèvres douces, la goûtant encore et encore.","Il passa légèrement sa langue sur ses lèvres douces, goûtant-la à nouveau et à nouveau."
"Most of the people I know are cynics, or reformed cynics.","La plupart des gens que je connais sont des cyniques, ou des cyniques repentis.","90 % des gens que je connais sont des cyniques, ou des cyniques réformés."
He spat on the ground.,Il cracha sur le sol.,"Ça lui faisait de la honte, il se mit à se moquer de lui."
"He should be losing his fucking mind trying to figure out how he was going to fix this in time, but right now, all he felt was relief.","Il aurait dû être en train de péter les plombs en essayant d'arranger ce merdier, mais au lieu de ça, il se sentait soulagé.","Ça devrait le faire perdre la tête, essayer de trouver une solution en temps voulu, mais pour l'instant, il n'éprouvait que soulagement."
"I'll drag his ass out there and show him what power I have, and then I'll let him feel what it's like to die because you can't breathe.","Je vais le traîner là-bas et lui montrer le pouvoir que j'ai, puis je lui ferai sentir ce que c'est que de mourir parce qu'on ne peut plus respirer.","Ça va me faire plaisir de le tirer par les cheveux et de lui montrer ce que je peux faire, puis je lui laisserai ressentir ce qu'est la mort, car on ne peut pas respirer."
"God, she really didn't want to be the one to tell him.","Bon sang, elle ne voulait vraiment pas être celle qui le lui annoncerait.","Ça, elle ne voulait pas être celle qui lui en dirait."
The last few hours of listening to Chase talk had been a delicious distraction from both the storm and Inna's revelation.,Les dernières heures passées à écouter Chase avaient été une délicieuse distraction par rapport à la tempête et à la révélation d'Inna.,"Ça faisait des heures que Chase parlait, et cela avait été un délice de distraction, tant pour l'orage que pour la révélation d'Inna."
"Side note, Prince is infinitely better on vinyl.",À noter que Prince est infiniment meilleur sur vinyle.,"Note à part, Prince est infiniment meilleur en vinyle."
"Andi found herself wondering as she reluctantly turned around, resigning herself to never knowing the joy of making a snow angel and decided that this moment deserved a heartfelt sigh.","en se retournant à contrecœur, se résignant à ne jamais connaître la joie de faire un ange de neige et décidant que ce moment méritait un soupir sincère.","Ça me fait penser, se dit Andi en se retournant de mauvaise grâce, résignée à ne jamais connaître le plaisir de faire un ange de neige et décidant que ce moment méritait un soupir sincère."
"I don't pine after straight men, but I sure as fuck don't mind looking.","Je ne me languis pas des hommes hétérosexuels, mais ça ne me dérange pas de les regarder.","Je ne rêve pas de hommes hétérosexuels, mais je ne me plains pas de les regarder."
It's there in the tremble of his hands as they ghost over my thighs.,"C'est là, dans le tremblement de ses mains qui se promènent sur mes cuisses.",Ça se voit dans le tremblement de ses mains lorsqu'elles glissent sur mes cuisses.
"We had our time, but..."" He exhales.","Nous avons eu notre temps, mais... Il lâche un soupir.","Ça a duré, mais..."
"""Well, you're good at it.""","Eh bien, tu es doué pour ça.","Ça va, tu y es bonne."
"Cradling her face in his hands, Devyn slowly breathed into her mouth.","Prenant délicatement son visage entre ses mains, Devyn inspira lentement dans sa bouche.",Il la serra dans ses mains et respira lentement dans sa bouche.
"""Let's move over to the couch where it's more comfortable.","Allons-nous installer sur le canapé, c'est plus confortable.",Ça va mieux sur le canapé.
"Giving his gorgeous dick one last lick, I climb up his body.",Je lèche une dernière fois sa superbe queue et  grimpe le long de son corps.,"Je lui donne un dernier lécher, puis je monte le long de son corps."
"""I told you to take care of her and you fucking left her there!"" Devyn shouted, slamming him back against the wall.","Je t'ai dit de prendre soin d'elle et putain, tu l'as laissée là-bas !",Ça te disait de la protéger et tu l'as laissée là !
"You're still here because of him, aren't you?""","C'est à cause de lui que tu es encore là, n'est-ce pas ?","Ça t'a fait rester ici, n'est-ce pas ?"
"I let my head drop to my chest as he works my glutes, my cock twitching already.","Je laisse ma tête retomber contre ma poitrine pendant qu'il frotte mon fessier, ma bite tressaillant déjà.","Je laisse tomber ma tête sur mon torse pendant qu'il travaille mes fesses, mon pénis se tordant déjà."
"They are in the way of my mission.""",Elle m'empêche d'accomplir ma mission.,Ça me gêne dans la réalisation de ma mission.
"""I don't want to work in accounting,"" she reminded him.","Je ne veux pas travailler à la comptabilité, lui rappela-t","Ça ne me plaît pas de travailler dans le domaine comptable, lui rappela-t-elle."
"""Thank you for saving me the trouble,"" Lucas said smoothly as he clicked to the next slide.","Merci de m'avoir épargné cette peine, dit Lucas d'une voix doucereuse en cliquant sur la diapositive suivante.","Ça m'a épargné le détour, dit Lucas avec une voix calme en cliquant sur le prochain diapositif."
"I stroke my thumb over the fabric of his tee, wishing like hell it were bare skin.","Je passe mon pouce sur le tissu de son T-shirt, souhaitant ardemment que ce soit de la peau nue.","Je passe mon pouce sur le tissu de sa chemise, souhaitant que ce soit de la peau nue."
"""I told you, the family, they can't...""","Je te l'ai dit, sa famille ne peut pas...","Ça, je t'ai dit, la famille, ils ne peuvent pas..."
The ocean breeze lifted her sundress and sent it flapping against her thigh and it was all he could do to keep from reaching for her.,"La brise de l'océan soulevait sa robe d'été et l'envoyait battre contre sa cuisse, et il fit tout son possible pour ne pas tendre la main vers elle.","L'air marin souleva sa robe de lin et la fit flotter contre sa cuisse, et c'est tout ce qu'il pouvait faire pour ne pas s'approcher d'elle."
"""Most of the restaurant stuff is staying with the bar.""",La plupart du matériel du restaurant ainsi que le bar restent.,90 % des articles du restaurant resteront avec le bar.
"I feel him take a deep breath, and then he sighs sweetly.","Je le sens prendre une profonde inspiration, puis soupirer doucement.","Ça me fait plaisir de le voir respirer profondément, puis de soupirer doucement."
"Things could have been much worse, for sure.","Les choses auraient pu être bien pires, c'est certain.","Ça aurait pu être bien pire, c'est sûr."
And he's back to avoiding eye contact.,Et il recommence à éviter le contact visuel.,Ça fait que le garçon est de retour à l'évitement des regards.
Of course.,Évidemment.,Ça va sans dire.
"I've fallen silent again because I'm trying to be present for him, but he's probably misinterpreting things.","Je me tais à nouveau car j'essaie d'être présent pour lui, mais il interprète probablement mal les choses car il continue.","Ça me fait taire à nouveau, car j'essaie d'être présent pour lui, mais il a probablement mal interprété les choses."
"""Then I guess I should give this to someone else,"" came the softly murmured words that had her swallowing hard as she looked up and found Devyn standing in her doorway.","Alors, je devrais donner ça à quelqu'un d'autre, les mots doucement murmurés qui la firent déglutir alors qu'elle levait les yeux et trouvait Devyn dans l'embrasure de sa porte.","Ça veut dire que je devrais le donner à quelqu'un d'autre, dit-il en murmurant doucement, ce qui la fit avaler difficilement alors qu'elle le regardait se tenir dans son portail."
"I reach up and slide a hand into his hair, run my other fingers along the dips and curves of his back.","Je me lève et glisse une main dans ses cheveux, je passe mes autres doigts le long des creux et des courbes de son dos.","Je me lève et glisse une main dans ses cheveux, je traçage les creux et les courbes de son dos avec les autres doigts."
"""Let the human go.""",Laisse partir l'humain.,Laissez l'humain partir.
"""Why did it have to be Luke?",Pourquoi fallait-il que ce soit Luke ?,Pourquoi Luke ?
"The beach lay in darkness, and Inna could lurk anywhere among the dunes or pier remains.","La plage était plongée dans l'obscurité, et Inna pouvait se cacher n'importe où parmi les dunes ou les vestiges de la jetée.","La plage était dans l'obscurité, et Inna pouvait se cacher n'importe où parmi les dunes ou les restes du quai."
Chapter 34,Chapitre 34,34
"His fingers tweak one of my nipples, and I moan into yet another kiss.",Ses doigts titillent l'un de mes mamelons et je gémis dans un nouveau baiser.,"Un de ses doigts s'attache à un de mes mamelons, et je gémis dans un autre baiser."
"God, that felt so fucking good.","Mon Dieu, que ça faisait du bien.",Ça sentait tellement bon.
But he wasn't good at that kind of thing.,Mais il n'était pas doué pour ce genre de choses.,Ça ne lui convenait pas.
"I don't only mean the millions of songs in the digital archive, someone in the station's history had hoarded vinyl like it was going out of style.","Je ne parle pas seulement des millions de chansons contenues dans les archives numériques, mais du fait qu'une personne, dans l'histoire de la station, ait accumulé des vinyles comme si c'était démodé.","Ça ne veux pas dire que j'ai juste parlé des millions de chansons dans l'archive numérique, quelqu'un dans l'histoire de la station avait rassemblé des disques en vinyle comme si c'était la mode."
"After maneuvering around a few tables, he laid her on the corner couch.","Après avoir contourné quelques tables, il l'allongea sur le canapé du coin.","Après avoir manœuvré autour de quelques tables, il la posa sur le canapé à coin."
I hum the line to him and search his face for recognition.,Je lui fredonne le morceau et cherche sur son visage pour voir s'il a reconnu la mélodie.,Je lui chante la ligne et j'observe son visage pour voir s'il reconnaît la chanson.
"""Do you think it will ever go away?",Penses-tu que cela disparaîtra un jour ?,Ça va disparaître ?
"Any other day, his eye contact would be filed in the fantasy category called ""replay.""","N'importe quel autre jour, son contact visuel aurait été catalogué dans l'esprit de Mari dans la catégorie des fantasmes appelée ""replay"".","Ça, d'habitude, serait classé dans la catégorie des fantasmes appelée ""replay""."
"""Such a cynic, you are.""",Tu es un vrai cynique.,"Ça fait un cynique, toi."
Too relieved to be inside the circle of his embrace again to fight it.,Je suis trop soulagé d'être à nouveau dans le cercle de son étreinte pour lutter.,Ça lui faisait trop plaisir d'être à nouveau dans son cercle d'embrassement pour s'y opposer.
Not my John.,Pas mon John.,Ça n'est pas mon John.
"I debate driving back down to Philly, even though it's not a good idea in my current frame of mind.","J'envisage de retourner à Philadelphie en voiture, même si ce n'est pas une bonne idée dans l'état d'esprit où je me trouve.","Je hésite à retourner à Philadelphie, même si c'est une mauvaise idée dans mon état d'esprit actuel."
"And even though the sea held darkness, the land did too.","Et même si la mer contenait des ténèbres, la terre en contenait aussi.","Ça faisait même plus sombre que la mer, car la terre était aussi sombre."
"But you all don't care about that, you have a juicy story for your ratings and your newspapers.","Mais vous vous en moquez tous, vous avez une histoire juteuse pour vos audiences et vos journaux.","Ça ne vous intéresse pas, vous avez une belle histoire pour vos audiences et vos journaux."
"Sunset was near, though it was impossible to tell with the blossoming of dark clouds across the sky.","Le coucher du soleil était proche, même s'il était impossible de le deviner avec l'éclosion de nuages sombres dans le ciel.","Ça faisait presque le crépuscule, bien que l'apparition de nuages sombres rendît difficile de le déterminer."
"And besides, pirates didn't have coffee with cream and sugar.","Et puis, les pirates ne prenaient pas de café avec de la crème et du sucre.",Ça ne faisait pas partie de leur code.
She dropped her clothes on the sand and placed a rock on them to keep them from blowing away then glanced at Inna.,"Elle laissa tomber ses vêtements sur le sable et posa une pierre dessus pour les empêcher de s'envoler, puis jeta un coup d'œil à Inna.","Ça, elle lâcha ses vêtements sur le sable et posa une pierre dessus pour les empêcher de s'envoler, puis regarda Inna."
"He wraps his arms around me, one across my collar and one around my chest, and it feels so damned good.","Il m'entoure de ses bras, l'un autour de mon cou et l'autre autour de ma poitrine, et c'est tellement bon.",Ça sent si bon.
He pulls out a Steely Dan.,Il sort un vinyle de Steely Dan.,Ça fait un Steely Dan.
"He'd used her weakness against her, something that she would not forget.",Il avait utilisé sa faiblesse contre elle ;,"Ça lui avait permis de tirer parti de sa faiblesse, ce qu'elle ne lui oublierait pas."
Quivering like a pair of virgin teenagers.,Frémissant comme deux ados puceaux.,Ça tremblait comme un couple de jeunes filles vierges.
The rain was picking up and it wouldn't be long until it was constant.,La pluie s'intensifia et ne tardera pas à devenir continue.,Ça commençait à pleuvoir et ça ne durerait pas longtemps.
The dune grass bent almost horizontally to the ground and clouds of sand rolled down the beach like tumbleweeds.,L'herbe des dunes se courbaient presque horizontalement vers le sol et des nuages de sable roulaient sur la plage comme des chenilles.,L'herbe des dunes se penchait presque horizontalement vers le sol et des nuages de sable roulaient le long de la plage comme des tumeurs.
"Mesa turned to walk away, then stopped and looked back.","Mesa se tourna pour s'éloigner, puis s'arrêta et se retourna.","Mesa se tourna pour s'éloigner, puis s'arrêta et regarda en arrière."
"""It's a great offer,"" he added.","C'est une excellente offre, ajouta-t-il.","Ça fait une très bonne offre, ajouta-t-il."
"I watch him through the double-paned glass of the booth, and I can hear him through the open door.",Je le regarde à travers le double vitrage de la cabine et je l'entends par la porte ouverte.,Je le regarde à travers le double vitrage de la cabine et je le peux entendre à travers la porte ouverte.
"""I have a reservation for Andi Dawson,"" Andi said with a satisfied sigh as she reached for her credit card only to end up grumbling when Devyn narrowed his eyes on her until she put it away.","J'ai une réservation au nom d'Andi Dawson, dit Andi avec un soupir de satisfaction en tendant sa carte de crédit, mais elle finit par grommeler quand Devyn la fixa, les yeux plissés  jusqu'à ce qu'elle la range.","Ça, c'est pour Andi Dawson, dit-elle avec un soupir satisfait en tendant sa carte de crédit, avant de gronder lorsque Devyn la fixa d'un regard acerbe jusqu'à ce qu'elle la mette de côté."
"The sooner they could find out what condition the island was in, the sooner he could leave.","Plus vite ils sauraient dans quel état se trouvait l'île, plus vite il pourrait partir.","Plus tôt ils apprendraient l'état de l'île, plus tôt il pourrait partir."
"Today is Sunday, and Nicki has invited everyone to a celebratory brunch at Rick's Pub.",Nous sommes dimanche et Nicki a invité tout le monde à un brunch de célébration au Rick's Pub.,"Ça fait un dimanche, et Nicki a invité tout le monde à un déjeuner de fête au pub Rick."
