sources,references,translations
Chase had taken the money and built the bar.,Chase avait pris l'argent et construit le bar.,"Ça, c'était Chase qui avait pris l'argent et qui avait construit le bar."
"As long as I'm with you, everything will be fine.""","Tant que je serai avec toi, tout ira bien.",Ça ira tant que je serai avec toi.
"""I'll have your name added to the list,"" he promised, making a mental note to put her name on the list if she was still here at the end of the week.","Je ferais ajouter votre nom à la liste, promit-il, en le notant dans un coin de sa tête au cas où elle travaillait encore là d'ici la fin de la semaine.","Ça, je l'ajouterai à la liste, promis-il, en se disant qu'il ajouterait son nom à la liste si elle était encore là à la fin de la semaine."
"""Looks like he passed out,"" the guard said.","On dirait qu'il s'est évanoui, dit le garde.","Ça semble qu'il ait perdu connaissance, dit le gardien."
"Not enough places to hide.""",Il n'y a pas assez d'endroits où se cacher.,Ça ne suffisait pas pour cacher les choses.
"""You'd be surprised.",Tu pourrais être surpris.,Ça te surprendrait.
John nudges my shoulder when one woman tells me she earned her bachelor's degree listening to me while she studied.,John me donne un coup d'épaule lorsqu'une femme me dit qu'elle a obtenu sa licence en m'écoutant pendant qu'elle étudiait.,Ça fait rire John quand une femme me dit qu'elle a obtenu son baccalauréat en écoutant les conférences alors qu'elle étudiait.
Or no shirt.,Ou sans chemise aussi.,"Ça, ou pas de chemise."
"It's as if all the weeks and months of wanting him or trying not to want him, have coalesced into an incessant need.",C'est comme si toutes les semaines et les mois passés à le désirer ou à essayer de ne pas le désirer s'étaient transformés en un besoin incessant.,"Ça semble comme si toutes les semaines et les mois pendant lesquelles je le désirais ou que je ne le désirais pas, se sont concentrées en un besoin incessant."
Too close.,Trop proche.,Ça fait trop près.
I'll hide in the dune grassI want to hear you break his heart.,"Je me cacherai dans les dunes, je veux t'entendre lui briser le cœur.",Ça me fera plaisir de te cacher dans l'herbe des dunes.
"He was her boss and she was a complication that he didn't need right now, Devyn reminded himself only to realize that he didn't care.","Il était son patron et elle était une complication dont il n'avait pas besoin en ce moment, se rappela Devyn juste pour se rendre compte qu'il s'en fichait.","Ça faisait partie de son travail et elle était une complication qu'il n'avait pas besoin d'avoir en ce moment, se rappela Devyn, pour réaliser qu'il ne s'en faisait pas."
"""Saturday works.""","Samedi, ça marche.",Ça marche le samedi.
He pulled out his razor and cream.,Il sortit son rasoir et sa crème de rasage.,"Ça, c'est un rasoir et un crème."
Appreciate it.,L'apprécier.,Ça me plaît.
"Making a mental note about that for later, he set it aside only to frown when he saw the financial report beneath it.","Il le nota mentalement pour plus tard et la mit de côté, mais fronça les sourcils en voyant le rapport financier qui se trouvait en dessous.","Ça lui fit un mental note pour plus tard, il le déposa pour froncer les sourcils lorsqu'il vit le rapport financier sous ce dernier."
Inna's head snapped up.,La tête d'Inna se releva d'un coup.,Ça faisait un moment que la tête d'Inna était tombée.
The picture was a total diversion.,Le tableau était une véritable diversion.,Ça faisait totalement diversion.
"""Careful,"" he says as I step over the edge.","Attention, dit-il alors que j'enjambe le bord.","Ça va, dit-il alors que je passe à côté de l'abîme."
"You've taken that thing a million times.""",Tu l'as pris un million de fois.,"Ça, tu l'as pris un million de fois."
"""Just ignore him,"" she said with a conspiratorial wink and smile.","Ignorez-le simplement, dit-elle avec un clin d'œil complice et un sourire.","Ça, ignore-le, dit-elle avec un clin d'œil et un sourire conspirateurs."
All Mine Series:,Série All Mine :,La série All Mine
How could he consider this?,Comment pouvait-il envisager cela ?,Ça lui était possible ?
"""Since I was the one that introduced you, yes.""","Oui, puisque c'est moi qui vous ai présenté.","Ça fait que je suis le seul à avoir introduit les deux, oui."
"""Me too,"" he says and kisses me gently.","Moi aussi, dit-il en m'embrassant doucement.","Ça m'arrive aussi, dit-il en me embrassant doucement."
"And I don't see him again until the air starts to cool, and the leaves begin to change color.",Et je ne l'ai plus revu jusqu'à ce que l'air commence à se rafraîchir et que les feuilles commencent à changer de couleur.,"Ça fait des mois que je ne le vois plus, jusqu'à ce que l'air commence à se refroidir et que les feuilles commencent à changer de couleur."
"""It's a lot of work.""",C'est beaucoup de travail.,Ça fait beaucoup de travail.
"""Clearly, it likes you too.""","Manifestement, tu lui plais aussi.",Ça t'aime aussi.
"In real life, he was better than any fantasy, and things were simply too perfect.","Dans la vraie vie, il était mieux que dans n'importe quel fantasme, et les choses étaient tout simplement trop parfaites.","Ça faisait partie de la réalité, et les choses étaient trop parfaites."
"""You mean your room,"" Lucas pointed out as Devyn sat there, clenching his jaw as he met his best friend's gaze head-on.","Tu veux dire ta chambre, fit remarquer Lucas alors que Devyn s'asseyait, serrant la mâchoire alors qu'il croisait le regard de son meilleur ami.","Ça veut dire ta chambre, remarqua Lucas alors que Devyn s'assit là, serrant la mâchoire et rencontrant le regard de son meilleur ami."
My patience is thin.,Ma patience a atteint ses limites.,Ça fait que ma patience est mince.
"Oh gods, how long had he been watching?","Mon Dieu, depuis combien de temps regardait","Ô dieux, combien de temps avait-il regardé ?"
"""And we don't know when the portrait was paintedwhether it was before he disappeared, or afterward, on Amelia's direction.","Et nous ne savons pas quand le portrait a été peint, si c'était avant sa disparition, ou après, sur les instructions d'Amelia.","Ça ne nous dit pas quand le portrait a été peint, s'il s'agissait avant qu'il disparaisse ou après, à la demande d'Amelia."
"He raised his gaze to meet hers, and for a moment, ""spend the night"" took on a whole new meaning.","Il leva son regard pour rencontrer le sien et, pendant un instant, ""passer la nuit"" prit une toute nouvelle signification.","Ça faisait un moment qu'il avait levé le regard pour rencontrer le sien, et pendant un instant, ""passer la nuit"" prit un tout nouveau sens."
"""You can spend next Christmas with my family,"" she said with a firm nod as though that settled everything.","Tu peux venir passer le prochain Noël avec ma famille, dit-elle avec un hochement de tête ferme, comme si ça réglait tout.","Ça, tu peux passer Noël avec ma famille, dit-elle avec un geste affirmé, comme si tout était résolu."
"""Ditch the shoes,"" Chase said.","Enlève tes chaussures, dit Chase.","Ça, ditch les chaussures, dit Chase."
He pulled her farther under him.,Il l'attira plus loin sous lui.,Ça lui fit avancer plus loin sous lui.
"""The park, silly.","Le parc, idiot.","Ça, le parc, idiot."
"Christ, out of all the women that he'd sent to lure the bastard, the secretaries, assistants, and that fucking hooker, and the woman that had finally brought him to his knees was a small woman who had no fucking idea what she was getting herself into.","Bon sang, parmi toutes les femmes qu'il avait envoyé pour appâter ce salaud, les secrétaires, les assistantes, et cette putain de prostituée, celle qui l'avait finalement mis à genoux était une petite femme qui n'avait aucune putain d'idée de ce dans quoi elle s'engageait.","Ça, de toutes les femmes qu'il avait envoyées pour attirer ce salaud, les secrétaires, les assistantes et cette putain de putain, et la femme qui avait finalement fait tomber le salaud à genoux était une petite femme qui n'avait aucune idée de ce qu'elle se faisait."
"That looked confident, didn't it?","Elle avait l'air sûre d'elle, n'est-ce pas ?","Ça avait l'air d'être confiant, n'est-ce pas ?"
"""I'll walk you out.""",Je vais te raccompagner.,"Ça, je te le ferai."
"I want to engage him, to bring back the cheeky inquisitive guy that used to grab lunch with me every other day.","Je veux le faire parler, faire revenir le curieux insolent qui avait l'habitude de déjeuner avec moi tous les deux jours.","Ça me fait envie de l'engager, de ramener le garçon curieux qui prenait le déjeuner avec moi tous les jours."
My skin there is on fire.,"Ma peau, à cet endroit, est en feu.",Ça me brûle la peau.
"""I try to get the early classes, so I can be done by early afternoon.""",J'essaie de prendre les premiers cours pour pouvoir terminer en début d'après-midi.,"Ça dépend de la classe, mais j'essaie de prendre les cours du matin pour être terminé avant l'après-midi."
"A butterscotch leather jacket hangs off his frame like it was made for him, and the burgundy button-down he has on underneath makes the copper and red highlights in his beard pop.","Une veste en cuir caramel lui colle à la peau comme si elle avait été conçue pour lui, et la chemise bordeaux qu'il porte en dessous fait ressortir les reflets cuivrés et rouges de sa barbe.","Un gilet en cuir brun clair pend de son cadre comme s'il était fait pour lui, et le chemisier burgonde qu'il porte sous le gilet met en valeur les reflets rouge-brun et rouge de sa barbe."
Then sing her heart out.,Puis chanter à tue-tête.,"Ça, chante-toi le cœur."
At least I try to.,"Du moins, j'essaie.",Ça fait du moins un essai.
"Too many times, he'd stopped himself.","Trop de fois, il s'en était empêché.",Ça lui était arrivé trop souvent.
"It's not my smile, so I tamp down my jealousy.","Ce n'est pas mon sourire, alors j'étouffe ma jalousie.","Ça n'est pas mon sourire, alors je réprime ma jalousie."
"Oh, and you make soup.","Oh, et tu fais de la soupe.","Ça, et tu fais de la soupe."
"Dyer rolls his lips inward as I eye him, and I can't help but poke at him.","Les lèvres de Dyer se retroussent quand je le regarde, et je ne peux pas m'empêcher d'insister.","Dyer roule ses lèvres vers l'intérieur alors que je le regarde, et je ne peux m'empêcher de le piquer."
"Clearing his throat uncomfortably, Thomas Brandon, assistant manager of the Carta Castle Hotel, said, ""He quit.""","Se raclant la gorge, Thomas Brandon, directeur adjoint de l'hôtel Carta Castle, déclara :","Ça, c'est qu'il a démissionné."
"""As soon as possible.""",Dès que possible.,Ça va être bientôt.
His eyes no doubt follow John around the room just as mine do.,"Ses yeux suivent sans doute John dans la pièce, tout comme les miens.",Ça fait sans doute que ses yeux suivent John dans la pièce comme les miens.
"Based on what they'd said, he'd been hoping that she would be able to quickly adapt to her new role, but so far, it wasn't working out.","En se basant sur ce qui lui avait été dit, il espérait qu'Andi s'adapterait rapidement à son nouveau poste ;","Ça se passait mal, pensait-il, basé sur ce qu'ils avaient dit."
"""Analog is so much warmer than digital,"" I say.","L'analogique est tellement plus chaleureux que le numérique, dis-je.","Ça est si beaucoup plus chaleureux que numérique, dis-je."
"""I loved my mother.",J'aimais ma mère.,"Je t'aime, mère."
That had been met with a horrified look and a slight trembling of her bottom lip that had him quickly promising never to touch her notebook again.,Ça lui avait valu un regard horrifié et un léger tremblement de sa lèvre inférieure qui avait rapidement fait promettre à Devyn de ne plus jamais y toucher.,"Ça avait été rencontré par un regard horrifié et un léger tremblement de sa lèvre inférieure, ce qui l'avait amené à promettre de ne plus jamais toucher son carnet."
"He'd been given two years to turn this mess around, and so far, he'd been able to surpass every expectation, but now that his contract was set to expire in a few months, Devyn was having a hell of a time getting anything done with every assistant that he hired quitting and making his life a hell of a lot harder than it needed to be.","mais maintenant que son contrat allait expirer d'ici quelques mois, Devyn peinait beaucoup à faire avancer les choses, toutes ses assistantes qui démissionnaient lui rendait la vie beaucoup plus difficile qu'elle n'aurait dû l'être.","Ça faisait deux ans qu'il avait été donné deux ans pour redresser la situation, et jusqu'à présent, il avait réussi à dépasser toutes les attentes, mais maintenant que son contrat expirait dans quelques mois, Devyn avait du mal à faire quelque chose, car chaque assistante qu'il embauchait quittait et rendait sa vie bien plus difficile qu'elle ne devait l'être."
Better to get the evening over with and worry about the bar tomorrow.,Il valait mieux en finir avec cette soirée et se préoccuper du bar demain.,Ça vaut mieux que de passer la soirée à se soucier du bar.
"The slightest of pulls from his hand on my nape has me leaning down to him, but he stops my descent before I can touch my lips to his.","La moindre traction de sa main sur ma nuque me fait me pencher vers lui, mais il arrête ma descente avant que je ne puisse toucher ses lèvres.","Ça ne fait qu'un léger mouvement de sa main sur ma nuque, mais il m'empêche de m'incliner avant que je ne puisse toucher mes lèvres à ses."
"Dyer's right, I haven't spoken to him, or anyone, about what's happening between John and me.","Dyer a raison, je ne lui ai pas parlé  ni à personne d'ailleurs  de ce qui se passe entre John et moi.","Ça va, Dyer a raison, je n'ai pas parlé à personne de ce qui se passe entre John et moi."
"""And you have to tell him you don't love himnever did.""","Et tu dois lui dire que tu ne l'aimes pas, que tu ne l'as jamais aimé.",Ça veut dire que tu dois lui dire que tu ne l'aimes pas  tu n'en aimes pas.
"Slowly, I turn my head.","Lentement, je tourne la tête.",Je tourne lentement la tête.
"John's words should make me feel better, but they don't.","Les mots de John devraient me rassurer, mais ce n'est pas le cas.","Ça devrait me faire mieux, mais non."
"She'd wanted to ask him why he'd gotten it, since she first saw it after Luke's death, but it seemed like such an intimate question.","Elle avait voulu lui demander pourquoi il se l'était fait faire, depuis qu'elle l'avait vu pour la première fois après la mort de Luke, mais la question lui avait semblé si intime.","Ça lui avait fait envie de lui demander pourquoi il l'avait acheté, puisqu'elle l'avait vu pour la première fois après la mort de Luke, mais cela semblait si intime."
Quiet time?,Du temps calme ?,Ça fait du temps que tu es calme ?
Anger darkens the green of his eyes from emerald to forest.,La colère assombrit le vert de ses yeux qui passent de l'émeraude à la forêt.,"L'anger obscurcit le vert de ses yeux, de l'émeraude à celui du bois."
He didn't know.,Il ne savait pas.,Ça ne lui disait rien.
"""Don't speak to my daughter with disrespect.",Ne manqua pas de respect à ma fille.,Ça ne te permet pas de parler à ma fille avec dédain.
Nine Inch Nails fills my head.,Nine Inch Nails remplit ma tête.,9 Inch Nails remplit ma tête.
"I feel the flood of warmth and wet surround my cock as I pulse, spilling into the condom.","Je sens le flot de chaleur et d'humidité entourer ma bite alors que je pulse, me déversant dans le préservatif.","Je sens la chaleur et la humidité envahir mon pénis lorsque je frissonne, déversant mon sperme dans le préservatif."
This wasn't just about sex.,Il ne s'agissait pas seulement de sexe.,Ça n'était pas juste une question de sexe.
"Instead, he fucked off to God knows where.","Au lieu de cela, il s'est barré Dieu sait où.","Ça, c'était pour aller se faire foutre où que ce soit."
"He'd better switch to the cheaper stuff soon, or he'd regret drinking up his reserve stash.","Il ferait mieux de passer bientôt aux bouteilles moins chères, sinon il regretterait d'avoir épuisé sa réserve.","Ça lui faudrait mieux passer à la boisson moins chère, sinon il regretterait de boire sa réserve."
But it's a peaceful walk that not many people know about.,Mais c'est une promenade paisible que peu de gens connaissent.,Ça fait une promenade paisible que peu de gens connaissent.
You got a fucking virgin!,Tu as un putain de puceau !,"Ça va, tu as une putain de vierge !"
"Swallowing hard, he listened as Andi quietly tiptoed throughout the small apartment, shutting lights off as she went and then-","Déglutissant, il écouta Andi marcher sur la pointe des pieds dans le petit appartement, éteignant les lumières au fur et à mesure, puis...","Çaillant, il écouta Andi se déplacer en silence dans l'appartement, éteignant les lumières à mesure qu'elle avançait, puis..."
"Wherever you go, I'll be watching you.","Où que tu ailles, je te surveille.","Ça ne fait rien où tu vas, je te surveillerai."
"""Right now, I'm occupied with these eight.""","Pour l'instant, je suis occupé par ces vingt centimètres là.","Ça, je me préoccupe de ces huit."
"He slammed her against the covered window, pressing his body against the length of hers.","Il la plaqua contre la fenêtre barricadée, pressant tout son corps contre le sien.","Ça l'a jetée contre la fenêtre couverte, pressant son corps contre la longueur de la sienne."
That's worth celebrating.,Cela vaut la peine d'être célébré.,Ça vaut une fête.
The tattoo that marked her as mermaid.,Le tatouage qui la marquait comme sirène.,L'encre qui la marquait comme sirène.
The deep-blue sky burst with hints of orange where the sun hung low in the west.,Le ciel d'un bleu profond se teintait d'orange là où le soleil était bas à l'ouest.,Le ciel bleu profond s'éclatait de reflets orange où le soleil se couchant à l'ouest s'enfonçait.
Like they had a connection beyond the present.,Comme s'ils avaient une connexion au-delà du présent.,Ça faisait comme s'ils avaient une connexion au-delà du présent.
I scroll down and find one story that has a video.,Je fais défiler l'écran et trouve un article avec une vidéo.,Je fais défiler et je trouve une histoire qui a un vidéo.
"The muscle tenses under my palm, and I drop my arm to my side, sighing inwardly.",Le muscle se crispe sous ma paume et je laisse tomber mon bras sur le côté en soupirant intérieurement.,"Le muscle se tend sous ma paume et je laisse tomber mon bras à côté de moi, soupirant à l'intérieur."
"""I need one more thing,"" Chase said.","J'ai besoin d'une dernière chose, dit Chase.","Ça me manque une chose, dit Chase."
"Their cousins, the Sirens, sang a song and trapped a man.","Leurs cousines, les harpies, chantaient une chanson pour piéger les hommes.","Ça fait des années que leurs cousines, les Sirènes, chantaient une chanson et piégeaient un homme."
"""Look at me, Mari,"" he said, squeezing her knee.","Regarde-moi, Mari, dit-il en lui pressant le genou.","Ça me regarde, Mari, dit-il en serrant sa cuisse."
One thing was for certain.,Une chose était sûre.,Ça faisait certain.
"""No, the regular had a family emergency.""","Non, le DJ habituel a eu une urgence familiale.","Ça, c'était une urgence familiale."
Who in the twenty-first century doesn't Google someone after meeting them?,"Qui, au vingt-et-unième siècle, ne cherche pas quelqu'un sur Google après l'avoir rencontré ?",Ça fait pas de mal de Googler quelqu'un après l'avoir rencontré.
"Unless there's a ghost tattoo artist around the island, I swear I don't know where these tattoos keep coming from.""","A moins qu'il n'y ait un tatoueur fantôme sur l'île, je jure que je ne sais pas d'où viennent ces tatouages.","Ça ne me dit rien, sauf si un tatoueur fantôme est en train de se balader sur l'île, je jure que je ne sais pas d'où viennent ces tatouages."
"I can't move, don't want to, and John seems content to have me covering him.","Je ne peux pas bouger, je n'en ai pas envie, et John semble satisfait que je sois sur lui.","Ça me fait mal, je ne veux pas bouger, et John semble satisfait de me voir le couvrir."
"As his skin heats, his earthy musk hits my senses, making my mouth water.","Au fur et à mesure que sa peau se réchauffe, son odeur de musc et de terre s'impose à mes sens et me met l'eau à la bouche.","Ça fait chauffer sa peau, son odeur terreuse me fait saliver."
"I was unhappy.""",J'étais malheureux.,Ça m'avait rendu malheureux.
LOCAL HIGH SCHOOL TEACHER ARRESTED ON SUSPICION OF SEX WITH STUDENT,UN ENSEIGNANT D'UN LYCÉE LOCAL ARRÊTÉ POUR SUSPICION DE RELATIONS SEXUELLES AVEC UNE ÉLÈVE,Un professeur d'un lycée local a été arrêté sur suspicion de relations sexuelles avec un élève
"""What's this?"" I ask, removing the paper, though I already know.","demandé-je en retirant le papier, bien que je le sache déjà.","Ça, qu'est-ce que c'est ?"
"""Oh, you mean he'd tell you his moods.",Tu veux dire qu'il te disait son humeur.,Ça veut dire qu'il te dirait ses humeurs.
"When I call Dyer and ask him to sit in on my shift, he only hesitates for a moment before agreeing.","Lorsque j'appelle Dyer pour lui demander de me remplacer, il hésite un instant avant d'accepter.","Quand je contacte Dyer et lui demande de venir me remplacer, il hésite un instant avant d'accepter."
"He stood, dabbing his eye with the ice pack.",Il se leva et se tamponna l'œil avec la poche de glace.,"Ça se passe, il se leva et s'essuya l'œil avec le sac à glace."
"Why is it suddenly hot out here, has summer returned in the last hour or so?","Pourquoi fait-il soudain chaud ici, l'été serait-il revenu depuis une heure ?","Ça fait soudain chaud ici, l'été est-il revenu dans les dernires heures ?"
"This time, Travis led her through the large hole in the side of the ship, making her smile as she watched yellow, orange, and blue fish race out the other side, following Travis as he made his way back up to the surface and-","Cette fois, Travis la fit passer à travers le grand trou sur le flanc du navire, la faisant sourire en regardant des poissons jaunes, oranges et bleus sortir de l'autre côté, suivant Travis alors qu'il remontait à la surface et...","Ça faisait un moment qu'il ne s'était pas arrêté de parler, et il ne s'arrêta pas maintenant."
"He follows them down to the floor and helps me step out of, first my Vans sneakers, and then the denim.","Il le suit jusqu'au sol et m'aide à enlever d'abord mes baskets Vans, puis le jean.","Ça va, je vais les suivre jusqu'au sol et je vais m'en sortir, d'abord mes chaussures de Vans, puis le denim."
"""Shut up, woman.""","Tais-toi, femme.","Ça suffit, femme."
"She was going to spend the rest of her life telling herself that it was good enough, she thought, deciding that definitely earned another heartfelt sigh.","Elle allait passer le reste de sa vie à se dire que c'était suffisant, pensa-t-elle, décidant que ça valait bien un autre soupir du fond du cœur.","Ça suffisait, pensait-elle, décidant qu'elle méritait un autre soupir sincère."
"And then, after finally accepting the painful realization that I'll never see the man again, it sure is a shock to the system when he walks into Nicki's house during her annual fall mixer.","Et puis, après avoir finalement accepté la dure réalité que je ne reverrai jamais cet homme, ça m'a fait un vrai choc lorsqu'il entre dans la maison de Nicki lors de sa soirée annuelle d'automne.",Ça fait un choc dans le système quand il entre dans la maison de Nicki lors de son mélange annuel d'automne.
He spoke her thoughts aloud.,Il exprima ses pensées à voix haute.,Ça lui passait par la tête.
He'd thought about that a lot and just how badly he wanted to do it again.,Il avait souvent repensé à cela et à quel point il avait envie de le refaire.,Ça lui était passé à l'esprit beaucoup de fois et il avait pensé à la façon dont il voulait le faire encore.
"And this nightmare will be over.""",Et ce cauchemar sera terminé.,Ça va finir.
"She stared at him as he tried to maneuver partway down the sand-covered stairs, and his pulse raced at the scrutiny.","Elle le dévisagea alors qu'il tentait de descendre les marches couvertes de sable, et son pouls s'accéléra à l'examen minutieux de la situation.",Ça lui faisait le cœur battre de se faire regarder par elle alors qu'il essayait de descendre à mi-chemin des marches recouvertes de sable.
"Still, I can't say I'm not disappointed that we won't be strolling hand-in-hand through the fair.","Pourtant, je ne peux pas dire que je ne suis pas déçu que nous ne nous promenions pas main dans la main à travers la foire.","Ça dit, je ne peux pas dire que je ne suis pas déçu de ne pas pouvoir promener la main dans la main à travers la foire."
The day had been a cacophony of noises from wind to Inna to rain to cheesy music.,"La journée avait été une cacophonie de bruits, du vent à Inna, de la pluie à la musique ringarde.","Ça avait été un cacophonie de bruits, du vent aux cris d'Inna, de la pluie à la musique mijotée."
"Aren't those reasons enough?""",Ces raisons ne sont-elles pas suffisantes ?,Ça ne suffit-il pas ?
Inna wasn't going to mess things up with Chase.,Inna n'allait pas tout gâcher avec Chase.,Ça ne faisait pas de bon pour Inna de compliquer les choses avec Chase.
"Now, there was no chance of saving Chase from Inna's angerhe had every mer-legal right to kill the man who'd seduced his betrothed.","Maintenant, il n'y avait plus aucune chance de sauver Chase de la colère d'Inna  il avait tous les droits légaux de tuer l'homme qui avait séduit sa promise.",Ça ne faisait plus de sens de sauver Chase de la colère d'Inna  il avait le droit légal de tuer l'homme qui avait séduit sa fiancée.
He looks so happy.,Il a l'air si heureux.,Ça lui donne tant de joie.
Another romp with him would drown out any fears she had.,Une autre partie de jambes en l'air avec lui noierait toutes les craintes qu'elle avait.,Ça lui donnerait une certaine sérénité.
"""I should get back to...""",Je devrais retourner à...,Ça me faut de revenir à...
"Not too much, too soon.","Pas trop, pas trop tôt.",Ça ne va pas trop vite.
"He's a good guy, and I enjoy talking to him.""","C'est un bon gars, et j'aime bien lui parler.",Ça fait plaisir de parler avec lui.
"""My mom loves me, Chase.","Ma mère m'aime, Chase.","Ça fait rien, Chase."
"""You're from Scotland?"" He asks, his eyes following the flight of a bird from one treetop to the next.","me demande-t-il, ses yeux suivant le vol d'un oiseau d'une cime à une autre.",Ça veut dire que tu es écossais ?
"It didn't help that she'd been afraid to close her eyes, terrified that if she closed them for even a minute that something would happen to him.","La peur qu'il lui arrive quelque chose si elle fermait les yeux, ne serait-ce","Ça ne l'avait pas aidé qu'elle ait peur de fermer les yeux, terrifiée par l'idée qu'elle fermerait les yeux pendant une seule minute et que quelque chose se produirait à lui."
"""I really don't, though,"" Andi said, sniffling at the end there as she once again found herself heading towards another long night of searching through files and trying to come up with a way to improve the hotel's bottom line as she kept an eye out for anything that could help them figure out who the mysterious James Jamerson was.","Je ne sais vraiment pas, dit Andi, en reniflant à la fin, alors qu'elle se dirigeait une fois de plus vers une longue nuit de recherche dans les dossiers et de tentatives pour trouver un moyen d'améliorer les résultats de l'hôtel, tout en gardant un œil sur tout ce qui pourrait les aider à découvrir qui était le mystérieux James Jamerson.","Ça ne me fait pas, dit Andi en gémissant à la fin de sa phrase, avant de se retrouver à nouveau en route pour une longue nuit de recherches dans les dossiers et de tentatives pour trouver une façon de faire progresser les bénéfices de l'hôtel tout en gardant un œil sur tout ce qui pourrait les aider à découvrir l'identité du mystérieux James Jamerson."
"I nod, reaching up to hold his face in my hands.","J'acquiesce, en levant les bras pour prendre son visage dans mes mains.","Ça, je le comprends, je hoche la tête en levant les mains pour prendre son visage."
"This is the best news ever.""",C'est la meilleure nouvelle qui soit.,Ça fait le meilleur nouvel an de ma vie.
"""I like listening to you.""",J'aime t'écouter.,Ça me plaît de te écouter.
"We also discovered the responsible party, James Jamerson,"" Devyn explained, making Harold frown in confusion.","Nous avons également découvert le responsable, James Jamerson, expliqua Devyn, ce qui fit froncer les sourcils de Harold, confus.","Ça a aussi permis de découvrir la personne responsable, James Jamerson, expliqua Devyn, ce qui fit froncer les sourcils de Harold de confusion."
"""But, really, I tend to go along with whatever.","Mais, en fait, j'ai tendance à me laisser faire.","Ça, vraiment, je suis plutôt de l'avis de suivre le courant."
He set his plate beside hers.,Il posa son assiette à côté de la sienne.,Il posa sa assiette à côté d'elle.
"When she deepened the kiss, he wished she were on a bed where he could press harder against her, feeling every contour of her soft body beneath his.","Lorsqu'elle approfondit le baiser, il souhaita qu'elle soit dans un lit où il pourrait se presser plus fort contre elle, sentant chaque contour de son corps doux sous le sien.","Quand elle profonda le baiser, il souhaita qu'elle soit sur un lit où il pourrait s'accrocher plus fort à elle, sentant tous les contours de son corps doux sous le sien."
"God, if he only knew how wanted he was.",Si seulement il savait à quel point il est désiré.,"Ça, si seulement il savait à quel point il était désiré."
"Mari dipped under the water as a large wave washed over her, then came back up, slicking her hair away from her face.","Mari plongea sous l'eau lorsqu'une grosse vague la submergea, puis remonta, écartant ses cheveux de son visage.","Mari plongea sous l'eau lorsqu'une grande vague la balaya, puis remonta à la surface, laissant ses cheveux s'éloigner de son visage."
"A mermaid has no business on land, and now look what's happened.","Une sirène n'a rien à faire sur terre, et regarde ce qui s'est passé.","Ça ne fait rien pour une sirène de se trouver sur terre, et voilà ce qui est arrivé."
"I glance over at Dyer, and he's studying me.","Je jette un coup d'œil à Dyer, et il m'étudie.",Je jette un coup d'œil à Dyer et il me regarde.
Until John Burton.,Jusqu'à John Burton.,Ça a duré jusqu'à John Burton.
One way or another.,D'une manière ou d'une autre.,Ça va de soi.
"He could face her now, find out exactly what the man meant by ""engaged.""","Il pouvait l'affronter maintenant, découvrir exactement ce que l'homme entendait par ""fiancé"".","Ça, il pouvait le faire maintenant, découvrir exactement ce que l'homme entendait par ""engagé""."
"Or what's left of it.""",Ou ce qu'il en reste.,"Ça, ou ce qui en reste."
"She struggled to climb the pile of sand, her flip-flops in one hand.","Elle s'efforça de grimper sur le tas de sable, ses tongs dans une main.","Ça lui était difficile de grimper sur la pile de sable, ses chaussettes de plage dans une main."
"There's awe in his face, the way his lips part ever-so-slightly, and his eyes widen just a little bit.","Il y a de l'admiration sur son visage, la façon dont ses lèvres s'écartent légèrement, et ses yeux s'écarquillent un tout petit peu.","Ça fait peur, son visage, les lèvres qui s'écarquillent, et ses yeux s'élargissent un peu."
We're so very different from one another.,Nous sommes très différents l'un de l'autre.,"Ça fait si longtemps que nous sommes ensemble, que nous sommes si différents."
"What was the point of all this – of us -  if you can't trust me?""",Quel était le but de tout cela  de nous  si tu ne peux pas me faire confiance ?,"Ça vaut le coup de tout ça, de nous, si tu ne peux pas m'aimer ?"
"The way you are with music, that's how he is with beer.","Il est comme toi et la musique, mais avec la bière.","Ça ressemble à ça avec la musique, c'est comme ça avec la bière."
"""The eye should make landfall approximately midnight or a little after, depending on whether the storm slows a lot as it moves inland.","""L'œil du cyclone devrait toucher terre vers minuit ou un peu plus tard, en fonction de la vitesse de déplacement de la tempête vers l'intérieur des terres.","Ça devrait arriver vers minuit ou un peu après, selon que la tempête ralentit beaucoup lorsqu'elle se déplace vers l'intérieur des terres."
She moved to look out over the railing and saw the lighted pier lanterns bobbing as the pier swayed and groaned under the weight of the swollen waves.,Elle se déplaça pour regarder par-dessus la balustrade et vit les lanternes allumées de la jetée qui se balançaient tandis que la jetée elle-même se balançait et gémissait sous le poids des vagues déchaînées.,Ça lui fit pencher la tête pour regarder par-dessus la balustrade et voir les lanternes du quai s'agiter tandis que le quai se balançait et grondait sous le poids des vagues gonflées.
"To be with me, forever?","Être avec moi, pour toujours ?","Être avec moi, pour toujours ?"
"""It's too soon to tell,"" Devyn said, sighing heavily as he slid the daily report into his coat pocket.","Il est trop tôt pour le dire, soupira Devyn tout en glissant le rapport quotidien dans la poche de son manteau.","Ça fait trop peu de temps pour dire, dit Devyn en soupirant lourdement en plaçant le rapport de la journée dans sa poche."
Big trouble.,De gros ennuis.,Ça fait grand mal.
