sources,references,translations
And it isn't something I've ever shared with anyone else.,Et ce n'est pas un secret que je n'ai jamais partagé avec quelqu'un d'autre.,"Ça, je n'ai jamais partagé ça avec personne d'autre."
Her head swam and she struggled to keep herself under control.,Sa tête s'était mise à tourner et elle luttait pour garder le contrôle.,Son crâne se mit à tourner et elle lutta pour se contrôler.
"My cock bobs eagerly between us, and John's perks up to say hello.","Ma bite oscille entre nous avec impatience, et celle de John se réveille pour dire bonjour.","Ma queue se balance impatientement entre nous, et celle de John se redresse pour saluer."
And I mean he really listens as the singer promises not to let him drown in whatever is troubling him.,"Et, par-là, j'entends qu'il écoute vraiment, car le chanteur lui promet de ne pas le laisser se noyer dans ce qui le trouble.","Ça, c'est qu'il l'écoute vraiment, alors que le chanteur promet de ne pas le laisser noyer par ce qui le trouble."
"His back is to me, shoulders scrunched up to his ears.","Il me tourne le dos, les épaules haussées jusqu'aux oreilles.","Son dos est tourné vers moi, ses épaules sont ramées jusqu'à ses oreilles."
A fucking hurricane was outside his window and he was thinking about getting laid?,Un putain d'ouragan était derrière sa fenêtre et il pensait à s'envoyer en l'air,Ça faisait un putain d'ouragan dehors sa fenêtre et il pensait à se faire baiser ?
"He needed to stay focused, he kept reminding himself as he lay there, staring up at the ceiling as he thought about everything that was at stake, the list of hotels that they still needed to take a closer look at, and going over everything he had to do today, anything to stop thinking about the woman in the other room.","Il devait rester concentré, ne cessait-il de se rappeler alors qu'il était allongé, fixant le plafond en pensant à tout ce qui était en jeu, à la liste des hôtels qu'ils devaient encore examiner de plus près, et en passant en revue tout ce qu'il devait faire aujourd'hui, tout était bon pour cesser de penser à la femme dans l'autre pièce.","Ça lui fallait de rester concentré, il se le disait en étant allongé, regardant le plafond en pensant à tout ce qui était en jeu, à la liste des hôtels dont ils avaient encore besoin de faire une étude plus approfondie, et en revoyant tout ce qu'il avait à faire ce jour-là, n'importe quoi pour ne pas penser à la femme dans la pièce voisine."
"""Tell my mother I'll be home soon.",Dis à ma mère que je serai bientôt à la maison.,Ça dit à ma mère que je reviendrai bientôt.
He'd managed to negotiate a contract that benefitted them both.,Il avait réussi à négocier un contrat qui convenait aux deux parties.,Ça avait fallu de la persévérance pour négocier un contrat qui bénéficiait à tous les deux.
"But I'm sure...""",Mais je suis sûr...,Ça m'est sûre...
"""But you came for another reason.""","Mais, tu es venue pour une autre raison.","Ça, mais tu es venu pour une autre raison."
"Grinning, I queue up Coldplay's Always in My Head.","En souriant, je mets en file d'attente Always in My Head de Coldplay.","Souriant, je mets en file d'attente Always in My Head de Coldplay."
"""He's here,"" Dyer's voice trails off.","Il est là, dit Dyer d'une voix étouffée.","Ça y est, dit la voix de Dyer."
"""Only when I talk to you,"" she said, blinking up at him before following that up with, ""What did you do for Christmas?""","Seulement quand je te parle, dit-elle, clignant des cils avant de poursuivre :","Ça ne fait que quand je te vois, répondit-elle en battant des cils avant de poursuivre :"
I know he'll leave marks on my skin.,Je sais qu'il laissera des marques sur ma peau.,Ça me donne à penser qu'il laissera des traces sur ma peau.
Anything you fucking want!,"Tout ce que tu veux, putain !","Ça, à ton choix !"
"I always have these harebrained schemes that seem like great ideas...at the time.""",J'ai toujours ces projets farfelus qui semblent être de bonnes idées... sur le moment.,Ça arrive toujours que j'ai ces plans farfelus qui semblent être des idées géniales... du moins à l'époque.
"But there isn't much of a demand for them anymore.""",Mais il n'y a plus beaucoup d'offres pour ce métier.,Ça fait longtemps qu'il n'y a plus beaucoup de demande.
He and the unpowered wheel were both broken by storms.,Lui et la roue sans moteur avaient tous deux étés brisés par les tempêtes.,Ça et la roue sans puissance avaient tous les deux été brisés par les tempêtes.
They'd be lucky to have power by morning if the storm held true to predictions.,Ils auront de la chance d'avoir de l'électricité le matin si la tempête se maintient.,"Ça leur ferait du bonne new pour qu'ils aient de l'électricité d'ici demain matin, si la tempête se comportait comme prévu."
"But with John, I want the circle of his strong arms around me.","Mais avec John, je veux le cercle de ses bras forts autour de moi.","Ça, avec John, je veux que le cercle de ses bras puissants soit autour de moi."
It's the first genuine laugh I've had all week.,C'est le premier vrai rire que j'ai eu de toute la semaine.,Ça fait le premier rire sincère que j'ai eu cette semaine.
"I know she'd take me up on any offer I made her, and she knows I know.","Je sais qu'elle accepterait n'importe quelle offre que je lui ferai, et elle sait que je le sais.","Ça me fait rire, mais je sais qu'elle accepterait tout ce que je lui proposerai et qu'elle sait que je sais ça."
"""Sorry you're stuck spending the night with me.""","Désolée que tu sois coincé ici, obligé de passer la nuit avec moi.",Ça me faut de vouloir passer la nuit avec toi.
"Might be the last hot meal you get for a while.""",C'est peut-être le dernier repas chaud que tu auras avant longtemps.,Ça pourrait être la dernière repas chaude que tu auras pendant un certain temps.
"""Is that a hint of jealousy I see?""",Est-ce une pointe de jalousie que je sens ?,"Ça, c'est un soupçon de jalousie que je vois ?"
I suck the tip of his index finger into my mouth and run my tongue over it.,J'aspire le bout de son index dans ma bouche et passe ma langue dessus.,"Je suis dans sa bouche et je lèche le bout de son index, puis je le parcour avec ma langue."
A little pain would divert the fear in his gut.,Un peu de douleur détournerait la peur qui le tenaillait.,"Ça lui ferait un peu de bien de faire douleur, ce qui divertirait sa peur."
"One of his denim-clad legs is folded beneath him, the other stretched toward me.","L'une de ses jambes vêtue de denim est repliée sous lui, l'autre tendue vers moi.","Un de ses jambes recouverte de denim est pliée sous lui, l'autre est tendue vers moi."
You'd think I'd never been touched before.,On pourrait croire que je n'ai jamais été touché auparavant.,Ça ferait comme si je n'avais jamais été touché auparavant.
"She met his tongue with her own, wishing to tell him everything she'd kept secret from him.","Elle rencontra sa langue avec la sienne, souhaitant lui dire tout ce qu'elle avait gardé secret.","Ça lui rencontra la langue avec la sienne, souhaitant lui révéler tout ce qu'elle avait gardé secrète à son égard."
"""I know plenty about you,"" he assured her as he swiped to the next email.","Je sais beaucoup de choses sur vous, lui assura-t-il alors qu'il passait à l'e-mail suivant.","Ça fait longtemps que je sais des choses sur toi, lui assura-t-il en passant à l'e-mail suivant."
"""I need to get back,"" John says, abruptly.","Je dois rentrer, dit John brusquement.","Ça me faut, dit John, soudain."
As always.,Comme toujours,"Ça, toujours."
"""Yes,"" Andi murmured, snuggling in closer until he took the hint and carefully wrapped his arm around her and pulled her closer.","Oui, murmura Andi, se blottissant plus près jusqu'à ce qu'il comprenne l'allusion et l'entoure soigneusement de son bras pour l'attirer plus près de lui.","Ça va, murmura Andi, se rapprochant de lui jusqu'à ce qu'il prenne la piste et qu'il l'entoure d'un bras en la rapprochant prudemment de lui."
"It's been weeks.""",Ça fait des semaines.,Ça fait des semaines.
Nothing he'd like better than to lay her down and make love to her again and again.,Rien ne lui plairait plus que de l'allonger et de lui faire l'amour encore et encore.,"Ça lui plairait mieux que rien au monde de la mettre à terre et de faire l'amour avec elle, encore et encore."
"""As long as the surge doesn't get too much bigger than they predict, we'll be okay.","Tant que l'onde de tempête n'est pas plus forte que ce qu'ils prévoient, tout ira bien.","Ça ne dépend que de ce que la marée ne soit pas trop plus importante que prévu, et tout ira bien."
"I can tell, just listening to him, how much teaching there meant to John.","Je peux dire, rien qu'en l'écoutant, à quel point l'enseignement a compté pour John.","Ça me dit, juste en l'écoutant, à quel point l'enseignement était important pour John."
"""So, about dinner...""","Alors, à propos du dîner...","Ça, pour dîner..."
Flames licked at the pre-dawn sky and heat radiated from the structure.,Les flammes léchaient le ciel d'avant l'aube et la chaleur irradiait de la structure.,Les flammes lézardaient le ciel avant l'aube et la chaleur s'échappait de la structure.
"She'd never been through a tornado, if that's what it was, and she never wanted to experience it again.","Elle n'avait jamais traversé de tornade, si c'était bien de cela qu'il s'agissait, et elle ne voulait plus jamais en faire l'expérience.","Ça n'était pas un tornade, si c'était ça, et elle n'avait pas envie de l'expérimenter à nouveau."
"Once she and Chase were married, of course, and his mom was her mother-in-law.","Une fois qu'elle et Chase seraient mariés, bien sûr, et que sa mère serait sa belle-mère.","Une fois qu'ils seraient mariés, bien sûr, et son maman était alors sa belle-mère."
"As long as you know it isn't accurate.""",Tant que tu sais que ce n'est pas vrai.,Ça dure tant que tu sais qu'il n'est pas exact.
I'm not ever marrying you.,Je ne me marierai jamais avec toi.,"Ça ne marche pas, je ne vais jamais te marier."
"""Do you want me to stop, or do you want more?"" I'm pressing in, even as I ask the question.",Tu veux que je m'arrête ou tu veux plus ?,"Ça fait, veux-tu que je cesse, ou veux-tu plus ?"
"Nodding absently, Andi returned her attention to the bear and-","Hochant la tête distraitement, Andi reporta son attention sur l'ours et...","Acquiesçant distraitement, Andi retourna son attention à l'ours et..."
"""I'm taking you to dinner, Miss Dawson,"" Devyn said, smiling as he slowly brushed his lips against hers one last time before he stood up as she sent a panicked gaze at the window and-","Je vous emmène dîner, Mlle Dawson, dit Devyn en souriant et en effleurant lentement ses lèvres une dernière fois avant de se lever, alors qu'elle jetait un regard paniqué vers la fenêtre et...","Ça fait longtemps qu'il n'y a plus de bateaux, mais il y en a encore un, à côté de la maison."
"""It's been called that for as long as I remember.""",On l'appelle ainsi depuis aussi longtemps que je m'en souvienne.,Ça s'appelle ainsi depuis des années.
"His expression is so open, so vulnerable, and it brushes up against a tender spot near my heart.","Son expression est si ouverte, si vulnérable, et elle effleure un point sensible près de mon cœur.","Son expression est si ouverte, si vulnérable, qu'elle frôle une zone sensible près de mon cœur."
Kill me now.,Tuez-moi sur le champ !,Ça me tue maintenant.
"He was still incredibly handsome, Andi thought as she debated pointing out that he should be back in bed.","Il était toujours très beau, se dit Andi tout en se demandant si elle devait lui dire de retourner au lit.","Ça fait encore très longtemps qu'il est aussi beau qu'aujourd'hui, pensa Andi alors qu'elle hésitait à lui dire qu'il devrait retourner au lit."
"""You're a child of the eighties, aren't you?""","Tu es un enfant des années quatre-vingt, n'est-ce pas ?","Ça fait un enfant des années 80, n'est-ce pas ?"
"He blamed himself for Luke's death, and the passage of time hadn't lessened his feelings in the least.","Il se sentait responsable de la mort de Luke, et le temps qui passait n'avait en rien atténué ses sentiments.","Il se reprochait la mort de Luke, et le passage du temps n'avait pas atténué ses sentiments."
"After what happened with Luke, then the mess with Kelly.","Après ce qui s'est passé avec Luke, puis avec Kelly","Ça fait déjà un an que Luke est parti, puis il y a eu le fiasco avec Kelly."
"I'm a little peeved at the orphaned butterfly that flutters in my stomach when I see his photo on my screen, shirtless and glistening by the pool.","Je suis un peu fâché par le papillon solitaire qui palpite dans mon estomac quand je vois sa photo sur mon écran, torse nu et luisant au bord de la piscine.","Ça me pique un peu du papillon sans ailes qui flotte dans mon estomac quand j'ai son photo sur mon écran, sans chemise et brillant autour de la piscine."
"Then, they'd bring those skills back to North Carolina and run a bar and, with the proceeds, eventually open a diving school for civilians.","Ensuite, ils ramèneraient leurs compétences en Caroline du Nord, tiendraient un bar et, avec les bénéfices, ouvriraient éventuellement une école de plongée pour les civils.","Ça a été une expérience très enrichissante pour lui et il a décidé de revenir en Caroline du Nord et d'y ouvrir un bar, avec les bénéfices qu'il allait ouvrir une école de plongée civile."
"I feel myself opening already, anticipating him.","Je me sens déjà en train de m'ouvrir, je l'attends.","Ça me donne déjà envie, je me sens déjà ouvert, l'anticipant."
Anthologies:,Anthologies :,Anthologies :
"At least, for now.",Du moins pour l'instant,"Ça, pour l'instant."
"John was right when he said the man was handsome, but he doesn't hold a candle to my brawny lad.","John avait raison quand il a dit que l'homme était beau, mais il n'arrive pas à la cheville de mon mec musclé.","John a raison quand il dit que l'homme était beau, mais il n'est pas aussi beau que mon gosse."
"She ran her gaze from the small bandage covering the cut on his temple that was probably going to leave a small scar down to the dark bruise that ran from his temple to his jaw, absently noting that it was beginning to fade.","Elle promena son regard sur lui, allant du bandage qui recouvrait sa coupure à la tempe et qui allait sûrement laisser une cicatrice, à l'ecchymose sombre qui courait de sa tempe à sa mâchoire.","Elle parcourut de son regard la petite bande-aidemeurtant la plaie sur son front qui allait probablement laisser une petite cicatrice, jusqu'à la bruise sombre qui s'étendait de son front à sa mâchoire, remarquant distraitement qu'elle commençait à faiblir."
"""Maybe a few shingleshard to tell.""","Peut-être quelques bardeaux, c'est difficile à dire.",Ça fait peut-être quelques éclats de bardeaux.
"Then again, none of this made any sense.","En même temps, rien de tout ceci n'avait aucun sens.",Ça n'avait pas plus de sens que ça.
"I think it's the one thing I was put on this earth to do.""",Je pense que c'est la seule chose pour laquelle j'ai été mis sur cette terre.,"Ça, c'est la seule chose pour laquelle j'ai été mis sur terre pour faire."
"""You're gorgeous, successful, grounded...""","Tu es magnifique, tu as du succès, tu as les pieds sur terre...","Ça fait du bien, tu es belle, réussie, terre à l'eau..."
And then I'm out like a spent match.,Et puis je m'éteins comme une allumette usée.,Ça fait alors que je me déconnecte comme une allumette froissée.
"I'm not in love with him, but I still love him.","Je ne suis pas amoureux de lui, mais je l'aime toujours.","Ça ne fait pas que je suis amoureux de lui, mais je l'aime tout de même."
He's a jolly sort. A kind of Sicilian Santa Claus.,Une sorte de Père Noël sicilien.,Ça fait rire.
"I'll stay a few days and visit, as long as my shop is still fine.","Je resterai quelques jours pour visiter, tant que mon magasin va bien.","Ça fait du bien, je resterai quelques jours et j'irai visiter, tant que mon magasin sera en bon état."
"""I'm cautiously optimistic,"" he hedged, taking a sip of apple juice as he pulled his phone back out of his pocket.","Je suis prudemment optimiste, nuança-t-il avant de prendre une gorgée de jus de pomme et de reprendre son téléphone.","Ça fait que je suis prudemment optimiste, répondit-il en buvant une gorgée de jus de pomme tout en sortant son téléphone de sa poche."
They almost reached the beach stairs when he stopped.,Ils avaient presque atteint les escaliers de la plage lorsqu'il s'arrêta.,"Ça faisait presque deux heures qu'ils avançaient vers la plage, lorsqu'il s'arrêta."
"When Devyn only glared, Lucas said, ""That's why.""","Comme Devyn se contenta de lui jeter un regard noir, Lucas dit : ""Voilà pourquoi.""","Ça, c'est pour ça."
"It hasn't been that long.""",Ça ne fait pas si longtemps.,Ça n'a pas été si long.
What the hell would he think if he found her talking to a naked man?,Que penserait-il s'il la surprenait en train de parler à un homme nu ?,"Ça lui ferait quoi, s'il la trouvait en train de parler à un homme nu ?"
"For a moment, he considered trying to make his way back to his room so that he could pass back out on his bed, but the thought of soaking in a hot bath sounded really fucking good at the moment.","Pendant un instant, il envisagea l'idée de retourner dans sa chambre et de s'évanouir encore une fois dans son lit, mais l'idée d'un bon bain chaud était tout aussi tentante à cet instant.","Ça dura un instant qu'il envisagea de retourner dans sa chambre pour s'endormir sur son lit, mais l'idée de se baigner dans une baignoire chaude lui semblait vraiment très agréable en ce moment."
They spring out of my head in Medusa spirals that I pretend to control in the morning.,Elles jaillissent de ma tête en spirales comme Méduse que je fais semblant de contrôler le matin.,Ça sort de ma tête dans des spirales de Méduse que je prétends contrôler le matin.
"""Let's simply say your father made a bet and lost.",Disons simplement que ton père a fait un pari et qu'il a perdu.,Ça va simplement dire que ton père a pariant et a perdu.
"Tied up, or of his own free will.","Attaché, ou de son plein gré.",Lié ou de son plein gré.
The woman who'd pledged her life to me.,La femme qui m'avait juré de m'aimer toute ma vie.,La femme qui avait juré de donner sa vie pour moi.
Every fiber of his heart wanted to reach in and claim those lips.,Toutes les fibres de son cœur voulaient s'approcher et s'emparer de ces lèvres.,Ça lui faisait envie de plonger la main dans son cœur et de revendiquer ces lèvres.
"""Neither of us knew what we were doing.""",Aucun de nous ne savait ce qu'il faisait.,Ça ne nous servait à rien de savoir que nous ne savions pas quoi faire.
"Something is really eating at the man, and I wish I knew him well enough for me to be able to ask.","Quelque chose le ronge vraiment, et j'aimerais le connaître assez pour pouvoir le lui demander.","Ça lui fait vraiment mal, et je regrette de ne pas le connaître assez bien pour pouvoir lui demander."
"""Please don't make this more difficult than it already is.""","S'il te plaît, ne rends pas les choses plus difficiles qu'elles ne le sont déjà.","Ça ne fait pas que ça, ne rends pas la situation plus difficile qu'elle n'est déjà."
"""Do I have a choice?""",Ai-je le choix ?,Ça m'est donné ?
"""I'll tell you about that oil portrait hanging over the bar.",Je vais te parler de cette peinture à l'huile accrochée au-dessus du bar.,"Ça, je vais te le dire."
"He'd led her on, knowing he couldn't give her what she really needed.",Il avait couché avec elle sachant qu'il ne pouvait pas lui donner ce dont elle avait vraiment besoin.,"Ça lui avait donné l'impression qu'il pouvait lui donner ce qu'elle voulait, alors qu'il savait qu'il ne pouvait pas lui donner ce qu'elle vraiment avait besoin."
"He's smiling, despite the uncertainty in his eyes.","Il sourit, malgré l'incertitude dans ses yeux.","Ça fait sourire, malgré l'incertitude qui se lit dans ses yeux."
It occurs to me that it's been over a month since I got laid.,Je me rends compte que cela fait plus d'un mois que je ne me suis pas envoyé en l'air.,Ça me vient à l'esprit que c'est plus d'une semaine que je n'ai eu de sexe.
"""Did you step on any glass?""",As-tu marché sur du verre ?,Ça a fait du bien ?
"Are you going to leave me here and run away?""",Qu'est-ce que tu vas faire ? Tu vas me laisser ici et t'enfuir ?,"Ça va, tu vas me laisser ici et te fuir ?"
Chase took a bite of his sandwich then set it down.,Chase croqua une bouchée de son sandwich puis le reposa.,Chase prit une bouchée de son sandwich et la posa.
"I know she's doing what she thinks is best.""",Je sais qu'elle fait ce qu'elle pense être le mieux.,"Ça, je sais qu'elle fait ce qu'elle pense être la meilleure chose à faire."
"In a split second, she threw her arms around his neck and craned to kiss him, giving him a peck beneath his chin.","En une fraction de seconde, elle lui passa les bras autour du cou et se pencha pour l'embrasser, lui faisant un petit bisou sous le menton.","Ça lui fit moins de temps qu'un clin d'œil pour qu'elle l'entoure de ses bras, se penche et l'embrasse, lui donnant un baiser sous son menton."
He liked falling asleep with her in his arms more than he should.,"Il aimait, beaucoup plus qu'il ne devait, s'endormir avec elle dans ses bras.",Ça lui plaisait de tomber endormi dans ses bras plus qu'il ne devrait le faire.
"Better grab a candle or two.""",Je ferais mieux de prendre une ou deux bougies.,Ça vaut mieux qu'on prenne une ou deux bougies.
"The mentholated cream soothed his skin as he rubbed, though he was careful not to lather near the cut.","La crème mentholée apaisa sa peau lorsqu'il frotta, bien qu'il fît attention à ne pas faire mousser la crème près de la coupure.","Le crème mentholée apaisait sa peau lorsqu'il se frottait, mais il s'efforça de ne pas lather à proximité de la coupure."
"""This is no time to be afraid of the ocean.",Ce n'est pas le moment d'avoir peur de l'océan.,Ça ne fait pas de bon de craindre l'océan.
"When the backs of his knees hit it, I release him, and he tumbles down.","Lorsque l'arrière de ses genoux le touche, je le libère et il se tomber.","Quand les genoux de son dos l'atteignent, je le lâche et il tombe à pic."
"The crash of waves onto the sand echoed against the dunes, and the darkened skeletal remains of the pier jagged from the water.","Le fracas des vagues sur le sable résonnait contre les dunes, et les vestiges squelettiques de la jetée se détachaient de l'eau.","Le fracas des vagues sur le sable résonna contre les dunes, et les restes squelettiques ternes de la jetée se détachaient de l'eau."
"""What do you think?"" Andi asked as she waited for Drew, her twin brother, best friend, and the man that she was counting on to tell her that she wasn't making a mistake to say something.","demanda Andi en attendant que Drew, son frère jumeau, son meilleur ami et l'homme sur qui elle comptait pour lui dire qu'elle n'était pas en train de commettre une erreur, dise quelque chose.",Ça te dit quoi ?
"No one would have ever put bets on finding a buyer that fast.""",Personne n'aurait jamais parié sur le fait de trouver un acheteur aussi rapidement.,Ça n'aurait jamais été prévu de trouver un acheteur aussi vite.
Like Inna said.,Comme l'avait dit Inna.,Ça ressemble à ce que Inna a dit.
"Sniffing my shirt, maybe?","Il renifle mon t-shirt, peut-être ?","Ça sentait mon tee-shirt, peut-être ?"
I've never seen it before.,Je ne l'avais jamais vue auparavant.,Ça m'a jamais vu auparavant.
"""He'll see me if I move it.",Il me verra si je la bouge.,Ça lui fera voir si je le fais déplacer.
"""You called me your date.""",Tu as dit que j'étais ton rendez-vous.,Ça fait un an que tu m'as appelé mon date.
"Now that the storm brought them back to reality, she could sense him tightening again with worry.","Maintenant que la tempête les ramenait à la réalité, elle sentait qu'il se crispait à nouveau d'inquiétude.","maintenant que la tempête les avait rappelés à la réalité, elle pouvait sentir qu'il se relâchait de nouveau sous l'effet de la peur."
"""You like him.""",Tu l'aimes bien.,Ça lui plaît.
"He knew that he was taking a chance by spending the last month on the road, but he didn't have a choice.","Il savait qu'il prenait un risque en passant le dernier mois sur la route, mais il n'avait pas le choix.","Ça faisait un an qu'il n'avait pas eu de vacances, et il avait besoin d'une pause."
"That couldn't be good, Andi thought even as she followed the mystery man that commandeered her interview, curious to see where this was going.","Ça ne présageait rien de bon, pensa Andi même si elle suivait l'homme mystérieux qui la convoquait pour un entretien afin de voir où tout ça la menait.","Ça ne pouvait pas être bon, pensa Andi tout en suivant l'homme mystérieux qui s'empara de son entretien, curieuse de voir où ça allait mener."
"She kept her face buried in the couch, her ass high in the air.","Elle gardait le visage enfoui dans le canapé, les fesses en l'air.","Elle garda son visage enfoui dans le canapé, son fessier en l'air."
I say this to John when he gives me his mood for the night.,C'est ce que je dis à John lorsqu'il me fait part de son humeur du soir.,"Ça, je dis à John quand il me dit son humeur de la soirée."
Damn the bad memories and damn his chivalry.,Au diable les mauvais souvenirs et au diable sa galanterie.,Ça me vexe les souvenirs mauvais et son chevalierisme.
"Biting back a disappointed sigh, Andi reluctantly stood up and followed him to the door, hoping that he'd change his mind.","Réprimant un soupir de déception, Andi se leva à contrecœur et le suivit jusqu'à la porte, espérant qu'il changerait d'avis.","S'efforçant de retenir un soupir déçu, Andi se leva à contrecœur et le suivit jusqu'à la porte, espérant qu'il changera d'avis."
"She leaned against him, his body damp with sweat and warm.","Elle s'appuya contre lui, son corps humide de sueur et chaud.","Elle s'appuya contre lui, son corps trempé de sueur et chaud."
"""Not me, my, uh, niece.","Pas moi, ma, euh... nièce.","Ça ne m'intéresse pas, mais ma, euh, nièce."
"He tried to back up, but he slid, his feet not gaining any traction on the shifting mess.","Il essaya de reculer, mais il glissa, ses pieds n'ayant aucune prise sur le sable mouvant.","Il essaya de reculer, mais il glissa, ses pieds ne trouvant aucune prise dans le désordre qui se déplaçait."
"If only she knew how to ease his grief about his brotherthen, she might be able to get his attention on other things, like living.","Si seulement elle savait comment soulager son chagrin à propos de son frère, elle pourrait alors attirer son attention sur d'autres choses, comme vivre.","Ça lui aurait fallu de savoir apaiser sa tristesse pour son frère, alors, elle aurait pu attirer son attention vers d'autres choses, comme la vie."
But she was old enough and independent enough to do this on her own.,Mais elle était assez âgée et indépendante pour le faire toute seule.,Ça faisait plusieurs années qu'elle était à l'âge adulte et elle était assez indépendante pour faire ça tout seule.
"""John, please, oh please, tell me you've had sex in the last eight years.""","John, s'il te plaît, oh s'il te plaît, dis-moi que tu as fait l'amour au cours des huit dernières années.","Ça m'étonne, mais je te demande d'avoir eu des rapports sexuels au moins une fois dans les huit dernières années."
Focus on the ropes and climbing.,Elle se concentra sur les cordes et sur l'escalade.,Focus sur les cordes et l'escalade.
"""I'm glad you did,"" I admit, still shaky.","Je suis content que tu l'aies fait, admets-je, encore tremblant.","Ça m'a plu, admets-je, encore tremblant."
"It also didn't hurt that she was always early, worked hard, never bitched or complained when he asked her to do something, didn't bother kissing his ass, and, of course, he hadn't found her curled up in the fetal position underneath her desk yet.","À ça, il fallait rajouter qu'elle arrivait toujours tôt, travaillait dur, ne se plaignait jamais quand il lui demandait de faire quelque chose, elle ne lui léchait pas les bottes, et bien sûr, il ne l'avait pas trouvé en position fœtale sous son bureau pour l'instant.","Ça lui avait aussi bien fait qu'elle soit toujours en retard, qu'elle travaillait dur, qu'elle ne se plaindrait jamais quand il lui demandait de faire quelque chose, qu'elle ne lui embrassait pas la pomme de cheval, et, bien sûr, il n'avait pas encore trouvé sa petite amie allongée en bébé sous son bureau."
"Still don't, but it's thick and silky as the pads of my fingers slide along the waves.","Je ne le sais toujours pas, mais ils sont épais et soyeux lorsque la pulpe de mes doigts glisse dans ses cheveux ondulés.","Ça ne l'est plus, mais elle est épaisse et soyeuse lorsque mes doigts glissent le long des vagues."
"He'd offered to put this deal on hold until after she had the twins, but she'd been determined to see this thing through to the end and-","Il lui avait proposé de mettre cette affaire en suspens jusqu'à ce qu'elle ait accouché des jumeaux, mais elle était déterminée à aller jusqu'au bout et...","Ça lui avait offert de mettre ce contrat en attente jusqu'à ce qu'elle ait accouché des jumeaux, mais elle avait été déterminée à mener ce projet à son terme et..."
"Silence stretches on between us, and I feel vindicated.",Le silence s'étire entre nous et je me sens validé.,"Ça fait du silence entre nous, et je me sens justifié."
"""Chase will be back soon.",Chase sera bientôt de retour.,"Ça va revenir, très vite."
The bar was covered with lit candles and Mari was whistling some unknown song and twirling around.,Le bar était couvert de bougies allumées et Mari sifflait une chanson inconnue en tournant sur elle-même.,"Le bar était recouvert de bougies allumées, Mari chantait un air inconnu en se tournant en rond."
"""Yes, when he left her, she was carrying his child.""","Oui, quand il l'a quittée, elle portait son enfant.","Ça, oui, quand il l'a quittée, elle était enceinte de lui."
"It probably wouldn't have been so bad if she'd been allowed to focus on one thing at a time, but apparently, that wasn't an option.","Elle s'en serait probablement sortie s'il lui avait permis de se concentrer sur une seule tâche à la fois, mais apparemment, c'était impossible.","Ça n'aurait pas été si mal s'elle avait été autorisée à se concentrer sur une seule chose à la fois, mais apparemment, ce n'était pas possible."
It wasn't too late.,Il n'était pas trop tard.,Ça n'était pas trop tard.
That should be enough water.,Il devrait y avoir assez d'eau.,Ça devrait être assez d'eau.
"""I...it's just so wrong not having you with me,"" he groans.","Je... ça fait tellement mal de ne pas t'avoir avec moi, gémit-il.","Ça... c'est tellement faux de ne pas avoir à côté de toi, gémit-il."
"""Let me get you a towel,"" he said in his forced calm and hopefully nice voice.","Je vais te chercher une serviette, dit-il de sa voix calme et, espérait-il, agréable.","Ça me fait peur, dis-je avec mon calme forcé et espérer qu'il ait une voix agréable."
"""I know, I'm too awesome to be single forever.""","Je sais, je suis trop génial pour rester célibataire toute ma vie.","Ça va, je suis trop cool pour être célibataire à vie."
Clearly his body and mind weren't on the same page.,"Manifestement, son corps et son esprit n'étaient pas sur la même longueur d'onde.","Ça était clair, son corps et son esprit n'étaient pas d'accord."
"If Chase left, she'd have to marry Inna, or run away and live in a hidden cove somewhere her tribe couldn't find her.","Si Chase partait, elle devrait épouser Inna, ou s'enfuir et vivre dans une crique cachée, quelque part où sa famille ne pourrait pas la trouver.","Si Chase partait, elle devrait épouser Inna, ou fuir et vivre dans une baie cachée où son peuple ne pourrait pas la trouver."
Twitter: @kerryadrienne,Twitter : @kerryadrienne,Twitter : @kerryadrienne
"When she'd come to shore, she'd left behind everything she'd ever known to make it on her own and sometimes the weight of that choice caused her a pang of indecision.","Lorsqu'elle était arrivée sur la terre ferme, elle avait laissé derrière elle tout ce qu'elle avait connu pour se débrouiller seule et, parfois, le poids de ce choix lui causait un sentiment de doute.",Ça lui arrivait de se poser en retard sur ses décisions à cause du poids de sa choix.
"I know this fun house.""",Je connais ce palais du rire.,"Ça, je le sais, c'est un palais du rire."
Andi Dawson.,Andi Dawson,Andi Dawson.
"Too many to count, and yet not enough to satisfy.","Trop pour les compter, et pourtant pas assez pour les satisfaire.","Ça fait trop pour être compté, et pas assez pour être satisfait."
And arranged marriages aren't always a bad thing.,Et les mariages arrangés ne sont pas toujours une mauvaise chose.,Ça ne veut pas forcément dire qu'un mariage arrangé est toujours mauvais.
"When she came out of the bathroom, she scanned the empty bar.","En sortant de la salle de bains, elle balaya du regard le bar vide.","Quand elle sortit de la salle de bain, elle scruta le bar vide."
"Since he'd been standing at the railing, clouds had filled most of the sky over the ocean and crept toward the shore.","Depuis qu'il se tenait à la balustrade, les nuages avaient envahi la majeure partie du ciel au-dessus de l'océan et s'étaient rapprochés du rivage.","Ça faisait que l'homme était debout à la balustrade, mais les nuages avaient envahi la majeure partie du ciel au-dessus de l'océan et s'étaient dirigés vers le rivage."
